Period	whites_chat	PlayerName	GroupPlay	TimeInfoPayoffStructureChatMessage	Dimension1_C	Dimension2_C	Dimension3_C	Dimension4_C	Dimension5_C	Dimension6_C	Dimension7_C	Dimension8_C	Dimension9_C	Dimension10_C	Dimension1_H	Dimension2_H	Dimension3_H	Dimension4_H	Dimension5_H	Dimension6_H	Dimension7_H	Dimension8_H	Dimension9_H	Dimension10_H	lie_c	lie_h	lie
5	kein plan, ob ich das nochmal mache	Weiﬂ  3	1	22	7	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
5	ich finde wir sollten etwas nehmen was sicher ist	Weiﬂ  2	1	19	7	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
5	also a 	Weiﬂ  1	1	13	4	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
5	bei a bekommen wir wenigstens nen bisschen	Weiﬂ  3	1	10	4	1	1	3	3	1	3	0	4	0	4	1	1	3	3	1	3	0	4	0	0	0	0
5	jap	Weiﬂ  3	1	8	4	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
5	gwenau	Weiﬂ  2	1	7	4	1	1	3	3	1	3	0	4	0	10	4	1	1	9	4	3	0	4	0	0	0	0
5	wie vermitteln wir das ?	Weiﬂ  1	1	4	4	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
5	A	Weiﬂ  2	1	4	4	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
5	hab Y	Weiﬂ  2	2	60	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
5	Info Y	Weiﬂ  1	2	58	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
5	x wude gesagt	Weiﬂ  3	2	56	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
5	also Y	Weiﬂ  3	2	39	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
5	also B, dann kˆnnen wir denen sagen, gibt noch gutes Geld :)	Weiﬂ  1	2	36	10	2	1	3	4	2	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
5	mit 75%	Weiﬂ  3	2	36	10	2	1	3	4	2	3	0	4	0	8	4	1	3	9	4	3	0	4	0	0	0	0
5	gehen wir auf nummer sicher und nehmen A oder vertrauen wir auf 2 mal y?	Weiﬂ  2	2	34	4	4	1	3	9	4	3	0	4	0	6	1	1	3	3	1	3	0	4	0	0	0	0
5	hmm wenn es falsch ist kriegen wir 0	Weiﬂ  2	2	17	4	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
5	B, sonnst bekommen die blauen nichts	Weiﬂ  3	2	13	3	2	1	3	4	1	2	0	3	0	10	2	1	3	4	1	1	0	3	0	0	0	0
5	hmm	Weiﬂ  1	2	10	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
5	info y	Weiﬂ  2	3	60	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
5	x	Weiﬂ  1	3	57	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
5	Na toll... wieder info: y bei mir	Weiﬂ  3	3	52	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
5	dann y	Weiﬂ  1	3	44	10	2	1	3	4	2	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
5	also B?	Weiﬂ  1	3	30	10	2	1	3	4	2	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
5	dann lasst uns aber a nehmen 	Weiﬂ  3	3	29	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
5	ja genau	Weiﬂ  2	3	24	10	1	1	3	3	1	3	0	4	0	10	4	1	1	9	4	3	0	4	0	0	0	0
5	kˆnnt ja sein, dass wieder situa. x ist	Weiﬂ  3	3	15	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
5	aber die werden c nehmen wenn wir y sagen	Weiﬂ  2	3	13	10	4	1	3	9	4	3	0	2	0	10	4	1	3	9	4	3	0	2	0	0	0	0
5	sagt x dnn a	Weiﬂ  2	3	2	10	1	1	3	3	1	3	0	3	0	10	1	1	3	3	4	3	0	4	1	0	0	0
5	y	Weiﬂ  3	4	60	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
5	Y bei mir.	Weiﬂ  2	4	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
5	habe x	Weiﬂ  1	4	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
5	gerade hatten wir auch zweimal Y und es war x	Weiﬂ  1	4	44	7	1	1	3	3	1	3	0	4	0	8	4	1	3	9	4	3	0	4	0	0	0	0
5	w¸rde besser ttrotzdem a nehmen	Weiﬂ  1	4	39	7	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
5		Weiﬂ  1	4	39				3				1										1			0	0	0
5	a ist doch immer gut	Weiﬂ  3	4	33	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
5	finde auch	Weiﬂ  1	4	28	10	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
5	F‰nde B besser.	Weiﬂ  2	4	22	10	2	1	3	4	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
5	im falle verlieren wir aber 	Weiﬂ  1	4	9	10	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
5	und so haben wor wen. 10	Weiﬂ  1	4	5	10	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
6	X	Weiﬂ  3	1	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
6	Y	Weiﬂ  2	1	58	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
6	situation y	Weiﬂ  1	1	58	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
6	was nehmen wir	Weiﬂ  2	1	52	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
6	dann wie ebn?	Weiﬂ  3	1	50	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
6	oder A ?	Weiﬂ  1	1	41	10	4	1	3	9	4	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
6	diesmal kˆnnte es wirklich Y sein	Weiﬂ  2	1	33	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
6	w‰re nur asig blau gegen¸ber	Weiﬂ  1	1	33	3	4	1	3	9	4	3	0	3	0	10	4	1	3	9	4	3	0	3	0	0	0	0
6	B	Weiﬂ  3	1	23	10	2	1	3	4	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
6	ok wir nehmen mal b	Weiﬂ  2	1	18	10	2	1	3	4	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
6	oder?	Weiﬂ  2	1	14	10	2	1	3	4	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
6	jo	Weiﬂ  3	1	11	10	2	1	3	4	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
6	alles klar empfehlung 	Weiﬂ  1	1	10	10	2	1	3	4	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
6	b	Weiﬂ  1	1	9	10	2	1	3	4	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
6	ok	Weiﬂ  2	1	5	10	2	1	3	4	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
6	info y	Weiﬂ  3	2	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
6	x	Weiﬂ  1	2	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
6	X bei mir	Weiﬂ  2	2	57	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
6	AAAA	Weiﬂ  3	2	51	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
6	dann A	Weiﬂ  1	2	50	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
6	sagen wir die Wahrheit? 	Weiﬂ  1	2	38	10	4	1	3	9	4	3	0	3	1	10	4	1	3	9	4	3	0	4	0	0	0	0
6	ja, aber die werden wahrscheinlich wieder alle c nehmen ??	Weiﬂ  2	2	28	10	4	1	3	9	4	3	0	2	0	10	4	1	3	9	4	3	0	2	0	0	0	0
6	einfach sagen alle x	Weiﬂ  3	2	28	10	4	1	3	9	4	3	0	4	1	10	4	1	3	9	4	3	0	4	1	0	0	0
6	ok	Weiﬂ  2	2	23	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
6	die haben doch ne hˆhere auszahlung bei a	Weiﬂ  3	2	16	3	1	1	3	3	1	2	0	3	0	8	4	1	3	9	4	3	0	3	0	0	0	0
6	auﬂer wenn es wieder sit. y wird	Weiﬂ  2	2	5	8	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
6	info x	Weiﬂ  1	3	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
6	Sit X	Weiﬂ  3	3	58	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
6	habe situation x	Weiﬂ  2	3	56	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
6	dann a	Weiﬂ  1	3	52	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
6	ja dann a	Weiﬂ  2	3	50	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
6	Okay, dann A.	Weiﬂ  3	3	49	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
6	dreimal x cool	Weiﬂ  2	3	45	10	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
6	Guddi.	Weiﬂ  3	3	42	10	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
6	X	Weiﬂ  1	4	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
6	hab y	Weiﬂ  3	4	57	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
6	Vorhersage X	Weiﬂ  2	4	57	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
6	doof	Weiﬂ  3	4	51	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
6	dann nehmen wir A zur sicherheit 	Weiﬂ  1	4	49	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
6	jap	Weiﬂ  3	4	45	10	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
6	Stimme zu	Weiﬂ  2	4	40	10	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
6	und sagen den blauen, dass wir dreimal x hatten :D 	Weiﬂ  1	4	35	10	4	1	3	9	4	3	0	3	1	10	4	1	3	9	4	3	0	3	1	0	0	0
6	"genau ;)"	Weiﬂ  3	4	30	10	4	1	3	9	4	3	0	3	1	10	4	1	1	9	4	3	0	4	0	0	0	0
6	damit sie auch A nehmen 	Weiﬂ  1	4	28	10	4	1	3	9	4	3	0	3	1	10	4	1	3	9	4	3	0	1	1	0	0	0
6	das w¸rde ich nicht machen	Weiﬂ  2	4	25	3	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
6	warum? 	Weiﬂ  1	4	19	10	4	1	3	9	4	3	0	4	1	10	4	1	3	9	4	3	0	4	0	0	0	0
6	doch klar	Weiﬂ  3	4	14	10	4	1	3	9	4	3	0	4	1	10	4	1	3	9	4	3	0	4	0	0	0	0
6	doch 	Weiﬂ  1	4	10	10	4	1	3	9	4	3	0	4	1	10	4	1	3	9	4	3	0	4	0	0	0	0
6	sehe keinen grund zu l¸gen	Weiﬂ  2	4	8	3	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
7	habe x	Weiﬂ  1	1	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
7	computer sagt x	Weiﬂ  3	1	57	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
7	Y wurde genannt	Weiﬂ  2	1	55	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
7	a?	Weiﬂ  1	1	49	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
7	also 75% x	Weiﬂ  2	1	48	10	4	1	3	9	4	3	0	4	0	8	4	1	3	9	4	3	0	4	0	0	0	0
7	also a, damit wir alle sicher sind	Weiﬂ  3	1	46	10	1	1	3	3	1	3	0	4	0	4	1	1	3	3	1	3	0	4	0	0	0	0
7	ja A	Weiﬂ  2	1	45	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
7	jop. gehen damit so oder so nicht mit null nach hause	Weiﬂ  3	1	33	4	1	1	3	3	1	3	0	4	0	4	4	1	3	9	4	3	0	4	0	0	0	0
7	den anderen 3 mal x sagen ?	Weiﬂ  3	1	6	10	4	1	3	9	4	3	0	4	1	10	4	1	3	9	4	3	0	3	1	0	0	0
7	nein	Weiﬂ  2	1	1	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
7	Y	Weiﬂ  2	2	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
7	x	Weiﬂ  1	2	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
7	Y	Weiﬂ  3	2	56	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
7	was nun	Weiﬂ  3	2	53	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
7	B	Weiﬂ  3	2	50	10	2	1	3	4	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
7	dann wirds wohl mal y	Weiﬂ  1	2	46	10	2	1	3	4	2	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
7	B	Weiﬂ  1	2	42	10	2	1	3	4	2	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
7	denke auch	Weiﬂ  3	2	40	10	2	1	3	4	2	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
7	hmm und was wenn es situation x ist? dann haben wir 0 	Weiﬂ  2	2	36	4	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
7	ja...	Weiﬂ  3	2	30	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
7	kam bei mir scho vor, dass es doch die andere situation war	Weiﬂ  2	2	22	4	4	1	3	9	4	3	0	4	0	8	4	1	3	9	4	3	0	4	0	0	0	0
7	A ist am sichersten 	Weiﬂ  2	2	17	10	1	1	3	3	1	3	0	4	0	4	1	1	3	9	1	3	0	4	0	0	0	0
7	aber ich denke es wird y sein 	Weiﬂ  3	2	17	10	2	1	3	4	2	3	0	4	0	9	4	1	3	9	4	3	0	4	0	0	0	0
7	also B?	Weiﬂ  2	2	8	10	2	1	3	4	2	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
7	was sagt ihr	Weiﬂ  3	2	8	10	2	1	3	4	2	3	0	4	0	10	4	2	3	9	4	3	0	4	0	0	0	0
7	B	Weiﬂ  2	2	0	10	2	1	3	4	2	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
7	Info x	Weiﬂ  1	3	60	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
7	y bei mir	Weiﬂ  2	3	58	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
7	situation y	Weiﬂ  3	3	57	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
7	( wir m¸ssen aufpassen dass die nicht alle c nehmen!)	Weiﬂ  1	3	52	10	4	1	3	9	4	3	0	2	1	10	4	1	3	9	4	3	0	2	0	0	0	0
7	lass a w‰hlen oder ?	Weiﬂ  3	3	50	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
7	lasst mal ehrlich zu denen sein 	Weiﬂ  1	3	43	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	3	0	0	0	0
7	ich bin allg immer f¸r a	Weiﬂ  1	3	33	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
7	aber wenn die anfangen alle c zu w‰hlen gehen wir leer aus	Weiﬂ  1	3	24	4	4	1	3	9	4	3	0	2	0	10	4	1	3	9	4	1	0	3	0	0	0	0
7	und was wollen wir w‰hlen ?	Weiﬂ  3	3	24	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
7	ich w‰re f¸r a 	Weiﬂ  1	3	19	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
7	a w‰re okay f¸r mich	Weiﬂ  2	3	16	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
7	nur dass wir fairerweise sagen : 2 mal y wars...	Weiﬂ  1	3	8	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
7	okay	Weiﬂ  2	3	2	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
7	X	Weiﬂ  2	4	60	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
7	X	Weiﬂ  3	4	60	2	4	1	3	9	4	3	0	4	0	2	4	1	3	9	4	3	0	4	0	1	1	1
7	y	Weiﬂ  1	4	60	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
7	aber A ist gut	Weiﬂ  3	4	48	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
7	also Ansage X und A?	Weiﬂ  3	4	40	10	1	1	3	3	1	3	0	4	1	10	1	1	3	8	2	3	0	4	0	0	0	0
7	a ist immer gut	Weiﬂ  1	4	37	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
7	aber wir kˆnnen doch nicht nochmal sagen, dass wir alle x haben 	Weiﬂ  2	4	27	10	3	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
7	ja wirsagen dreimal x	Weiﬂ  1	4	24	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	1	0	0	0
7	nˆ, nur Empfehlung	Weiﬂ  3	4	17	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
7	glauben sie uns dasﬂ	Weiﬂ  2	4	16	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	3	0	0	0	0
7	hatten oft 2/3	Weiﬂ  3	4	3	10	4	1	3	9	4	3	0	4	0	8	4	1	3	9	4	3	0	4	0	0	0	0
8	y	Weiﬂ  1	1	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
8	hab y	Weiﬂ  3	1	58	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
8	situation y	Weiﬂ  2	1	58	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
8	okay	Weiﬂ  2	1	55	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
8	Dann kˆnnte man auf B gehen.	Weiﬂ  2	1	46	10	2	1	3	4	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
8	wollt ihr risiko b w‰hlen?	Weiﬂ  3	1	45	10	2	1	3	4	1	3	0	4	0	10	2	2	3	4	1	3	0	4	0	0	0	0
8	also B, oder? 	Weiﬂ  1	1	43	10	2	1	3	4	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
8	Denke auch.	Weiﬂ  2	1	37	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
8	hat mich schon 2x null punkte gekostet	Weiﬂ  3	1	35	7	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
8	"Dann muss es ja jetzt mal klappen. ;)"	Weiﬂ  2	1	20	7	4	1	3	9	4	3	0	4	0	9	4	1	3	9	4	3	0	4	0	0	0	0
8	es wird Y	Weiﬂ  1	1	18	10	4	1	3	9	4	3	0	4	0	9	4	1	3	9	4	3	0	4	0	0	0	0
8	ok	Weiﬂ  3	1	16	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
8	kann halt noch sein, dass blau c w‰hlt	Weiﬂ  1	1	1	10	4	1	3	9	4	3	0	3	0	10	4	1	3	9	4	3	0	2	0	0	0	0
8	x	Weiﬂ  1	2	60	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
8	Y	Weiﬂ  3	2	57	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
8	Y	Weiﬂ  2	2	57	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
8	also B?	Weiﬂ  2	2	51	10	2	1	3	4	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
8	lasst uns a nehmen	Weiﬂ  3	2	49	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
8	ich denke diesmal wird x drankommen	Weiﬂ  3	2	40	1	4	1	3	9	4	3	0	4	0	9	4	1	3	9	4	3	0	4	0	0	0	0
8	a ist f¸r uns immer gut	Weiﬂ  1	2	40	4	1	1	3	3	1	3	0	4	0	4	1	1	3	3	1	3	0	4	0	0	0	0
8	aber bei b gibt es mehr punkte	Weiﬂ  1	2	32	10	2	1	3	4	2	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
8	75% y also b	Weiﬂ  2	2	27	10	2	1	3	4	2	3	0	4	0	7	2	1	3	8	2	3	0	4	0	0	0	0
8		Weiﬂ  2	2	26				3				1										1			0	0	0
8	aber nachdem rythmus zu urteilen	Weiﬂ  3	2	16	8	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
8	wird denke ich x dran kommen	Weiﬂ  3	2	9	8	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
8	wenn es echter zufall ist	Weiﬂ  2	2	5	8	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
8		Weiﬂ  2	2	5				3				1										1			0	0	0
8	okay was sagt ihr	Weiﬂ  3	2	0	10	4	1	3	9	4	3	0	4	0	10	4	2	3	9	4	3	0	4	0	0	0	0
8	Yy	Weiﬂ  3	3	60	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
8	info x	Weiﬂ  1	3	60	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
8	x	Weiﬂ  2	3	58	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
8	dann empehlung a ok?	Weiﬂ  1	3	49	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
8	ja	Weiﬂ  3	3	46	10	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
8	okay	Weiﬂ  2	3	43	10	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
8	hatten alle X	Weiﬂ  3	3	42	10	4	1	3	9	4	3	0	4	1	10	4	1	3	9	4	3	0	4	1	0	0	0
8	";)"	Weiﬂ  3	3	33	10	4	1	3	9	4	3	0	4	1	10	4	1	3	9	4	3	0	4	0	0	0	0
8	hoffentlich kommt x :)	Weiﬂ  2	3	17	9	4	1	3	9	4	3	0	4	0	9	4	1	3	9	4	3	0	4	0	0	0	0
8	info x	Weiﬂ  3	4	60	1	4	1	3	9	4	3	0	4	0	2	4	1	3	9	4	3	0	4	0	0	1	1
8	y	Weiﬂ  1	4	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
8	X	Weiﬂ  2	4	59	2	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	1	0	0
8	wir m¸ssen alle dasselbe w‰hlen sonst kˆnnen die ALLE c w‰hlen und wir gehen leer aus :/	Weiﬂ  3	4	46	4	4	1	3	9	4	3	0	2	0	4	4	1	3	9	4	3	0	2	0	0	0	0
8	A ist f¸r alle am sichersten	Weiﬂ  2	4	46	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
8	die glauben langsam nicht mehrm dass ir immer x haben 	Weiﬂ  1	4	45	10	4	1	3	9	4	3	0	3	0	10	4	1	3	9	4	3	0	2	0	0	0	0
8	ja eben	Weiﬂ  1	4	38	10	4	1	3	9	4	3	0	3	0	10	4	1	3	9	4	3	0	4	0	0	0	0
8	ja deswegen... lasst alle a w‰hlen	Weiﬂ  3	4	35	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
8	lass sagen wir haben 3 mal x	Weiﬂ  2	4	34	10	4	1	3	9	4	3	0	4	1	10	4	1	3	9	4	3	0	4	1	0	0	0
8	was sagen wir ? 	Weiﬂ  3	4	32	10	4	1	3	9	4	3	0	4	1	10	4	1	3	9	4	3	0	4	0	0	0	0
8	wie immer _D	Weiﬂ  3	4	24	10	4	1	3	9	4	3	0	4	1	10	4	1	3	9	4	3	0	4	0	0	0	0
8	:D	Weiﬂ  3	4	23	10	4	1	3	9	4	3	0	4	1	10	4	1	3	9	4	3	0	4	0	0	0	0
8	3 mal x also A da es f¸r alle am besten ist 	Weiﬂ  2	4	20	10	4	1	3	9	4	3	0	4	1	10	1	1	3	8	2	3	0	4	1	0	0	0
8	aber bitte auch alle a w‰hlen	Weiﬂ  3	4	17	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	1	0	0	0
8	genau wie immer :D 	Weiﬂ  2	4	17	10	4	1	3	9	4	3	0	4	1	10	4	1	3	9	4	3	0	4	0	0	0	0
8	jap	Weiﬂ  2	4	13	10	4	1	3	9	4	3	0	4	1	10	4	1	3	9	4	3	0	4	0	0	0	0
8	jaha	Weiﬂ  1	4	3	10	4	1	3	9	4	3	0	4	1	10	4	1	3	9	4	3	0	4	0	0	0	0
9	Y	Weiﬂ  3	1	60	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
