Period	whites_chat	PlayerName	GroupPlay	TimeInfoPayoffStructureChatMessage	Dimension1_C	Dimension2_C	Dimension3_C	Dimension4_C	Dimension5_C	Dimension6_C	Dimension7_C	Dimension8_C	Dimension9_C	Dimension10_C	Dimension1_H	Dimension2_H	Dimension3_H	Dimension4_H	Dimension5_H	Dimension6_H	Dimension7_H	Dimension8_H	Dimension9_H	Dimension10_H	lie_c	lie_h	lie
6	"hoffentlich glaubens die blauen nch ;D"	Weiﬂ  2	2	23	10	4	1	3	9	4	3	0	3	0	9	4	1	3	9	4	3	0	1	0	0	0	0
6	noch	Weiﬂ  2	2	18	10	4	1	3	9	4	3	0	3	0	10	4	1	3	9	4	3	0	4	0	0	0	0
6	haha ja^^	Weiﬂ  1	2	9	10	4	1	3	9	4	3	0	3	0	10	4	1	3	9	4	3	0	4	0	0	0	0
6	x	Weiﬂ  3	3	60	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
6	x	Weiﬂ  1	3	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
6	x	Weiﬂ  2	3	57	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
6	okay a	Weiﬂ  3	3	53	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
6	jap	Weiﬂ  2	3	49	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
6	ja	Weiﬂ  1	3	39	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
6	leute die letzen mal haaben nichts bekommen	Weiﬂ  2	3	27	8	4	1	3	9	4	3	0	4	0	8	4	1	3	9	4	3	0	4	0	0	0	0
6	hoffentlich werden nicht diese runden ausgesucht	Weiﬂ  2	3	15	8	4	1	3	9	4	3	0	4	0	9	4	1	3	9	4	3	0	4	0	0	0	0
6	ohjee	Weiﬂ  3	3	4	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
6	y	Weiﬂ  2	4	60	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
6	x	Weiﬂ  3	4	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
6	Situation X	Weiﬂ  1	4	57	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
6	also a w‰hlen	Weiﬂ  2	4	50	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
6	wir stimmen f¸r A	Weiﬂ  1	4	46	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
6	ja 	Weiﬂ  3	4	43	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
7	y	Weiﬂ  1	1	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
7	Y	Weiﬂ  2	1	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
7	x	Weiﬂ  3	1	53	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
7	also alle b w‰hlen	Weiﬂ  1	1	47	10	2	1	3	4	4	3	0	3	1	10	2	1	3	4	1	3	0	4	0	0	0	0
7	wir sagen aber dass es X ist und empfehlen A	Weiﬂ  2	1	31	10	2	1	3	4	4	3	0	3	1	10	1	1	3	3	1	3	0	4	1	0	0	0
7	genau	Weiﬂ  1	1	23	10	2	1	3	4	4	3	0	3	1	10	4	1	3	9	4	3	0	4	0	0	0	0
7	okay :)	Weiﬂ  3	1	15	10	2	1	3	4	4	3	0	3	1	10	4	1	3	9	4	3	0	4	0	0	0	0
7		Weiﬂ  1	1	4				3				1										1			0	0	0
7	y	Weiﬂ  3	2	60	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
7	x	Weiﬂ  2	2	60	2	4	1	3	9	4	3	0	4	0	2	4	1	3	9	4	3	0	4	0	1	1	1
7	X	Weiﬂ  1	2	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
7	dann stimmen wir schonmal kollektiv f¸r a	Weiﬂ  3	2	48	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
7	check	Weiﬂ  1	2	39	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
7	was erz‰hlen wir den blauen?	Weiﬂ  3	2	35	10	4	1	3	9	4	3	0	3	1	10	4	2	3	9	4	3	0	3	0	0	0	0
7	theoretisch immer 3x X	Weiﬂ  1	2	22	10	4	1	3	9	4	3	0	3	1	10	4	1	3	9	4	3	0	4	1	0	0	0
7	";-) ja w¸rde ich auch so sehen"	Weiﬂ  2	2	13	10	4	1	3	9	4	3	0	3	1	10	4	1	1	9	4	3	0	4	1	0	0	0
7	bin ich auch f¸r	Weiﬂ  3	2	11	10	4	1	3	9	4	3	0	3	1	10	4	1	1	9	4	3	0	4	1	0	0	0
7	"die glauben uns nur jetzt schon kein wort mehr ;)"	Weiﬂ  3	2	1	10	4	1	3	9	4	3	0	2	1	10	4	1	3	9	4	3	0	2	0	0	0	0
7	x	Weiﬂ  3	3	60	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
7	y	Weiﬂ  2	3	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
7	y	Weiﬂ  1	3	58	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
7	okee y	Weiﬂ  3	3	55	9	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
7	y, B	Weiﬂ  1	3	47	10	2	1	3	4	2	3	0	4	0	10	2	1	3	8	2	3	0	4	0	0	0	0
7	jo	Weiﬂ  2	3	41	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
7	die gehen schon die ganze zeit auf C	Weiﬂ  3	3	39	10	4	1	3	9	4	3	0	2	0	10	4	1	3	9	4	3	0	2	0	0	0	0
7	y	Weiﬂ  3	4	60	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
7	y	Weiﬂ  2	4	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
7	y	Weiﬂ  1	4	57	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
7	b?	Weiﬂ  2	4	51	10	2	1	3	4	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
7	Taktik?	Weiﬂ  3	4	50	10	4	1	3	9	4	3	0	3	0	10	4	1	3	9	4	3	0	4	0	0	0	0
7	auf jeden	Weiﬂ  2	4	44	10	4	1	3	9	4	3	0	3	0	10	4	1	3	9	4	3	0	4	0	0	0	0
7	ja	Weiﬂ  1	4	42	10	4	1	3	9	4	3	0	3	0	10	4	1	3	9	4	3	0	4	0	0	0	0
7	aber was sagen?	Weiﬂ  2	4	36	10	4	1	3	9	4	3	0	3	0	10	4	1	3	9	4	3	0	4	0	0	0	0
7	genau	Weiﬂ  3	4	30	10	4	1	3	9	4	3	0	3	0	10	4	1	3	9	4	3	0	4	0	0	0	0
7	wennn wir Y preisgegeben	Weiﬂ  3	4	24	10	4	1	3	9	4	3	0	3	0	10	4	1	3	9	4	3	0	4	0	0	0	0
7	und die blauen haben uns gerade nicht gegelaubt	Weiﬂ  2	4	21	7	4	1	3	9	4	3	0	2	0	10	4	1	3	9	4	3	0	2	0	0	0	0
7	nehmen die C	Weiﬂ  3	4	20	10	4	1	3	9	4	3	0	2	0	10	4	1	3	9	4	3	0	2	0	0	0	0
7	aber wir kriegen immer neue blaue partner	Weiﬂ  2	4	10	8	4	1	3	9	4	3	0	3	0	8	4	1	3	9	4	3	0	3	0	0	0	0
7	stimmt 	Weiﬂ  1	4	6	10	4	1	3	9	4	3	0	3	0	10	4	1	1	9	4	3	0	4	0	0	0	0
7	empfehlen wir X und A	Weiﬂ  3	4	4	10	2	1	3	4	4	3	0	3	1	10	1	1	3	3	4	3	0	4	1	0	0	0
7	aber wˆhlen B	Weiﬂ  3	4	0	10	2	1	3	4	4	3	0	3	1	10	2	1	3	4	4	3	0	4	0	0	0	0
8	y	Weiﬂ  3	1	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
8	y	Weiﬂ  2	1	58	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
8	Situation X	Weiﬂ  1	1	57	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
8	y, B?	Weiﬂ  2	1	51	10	2	1	3	4	2	3	0	4	0	10	2	1	3	8	2	3	0	4	0	0	0	0
8	also alle b w‰hlen	Weiﬂ  3	1	51	10	2	1	3	4	2	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
8	Ja	Weiﬂ  1	1	46	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
8	ja	Weiﬂ  2	1	41	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
8	den anderen sagen wir aber dass es X ist und sie A w‰hlen sollen	Weiﬂ  3	1	37	10	2	1	3	4	4	3	0	3	1	10	1	1	3	3	4	3	0	3	1	0	0	0
8	liber nicht, wir sollten schweigen.	Weiﬂ  1	1	20	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
8	nein	Weiﬂ  3	1	2	10	4	1	3	9	4	3	0	4	1	10	4	1	3	9	4	3	0	4	0	0	0	0
8	y	Weiﬂ  1	2	60	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
8	y	Weiﬂ  3	2	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
8	Y	Weiﬂ  2	2	59	2	4	1	3	9	4	3	0	4	0	2	4	1	3	9	4	3	0	4	0	1	1	1
8	risky	Weiﬂ  1	2	56	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
8	man kˆnnte ehrlich sein und auf B pl‰dieren	Weiﬂ  2	2	41	3	2	1	3	4	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
8	und zur not dem zufall ¸berlassen	Weiﬂ  2	2	33	3	2	1	3	4	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
8	wir sollten uns auf jeden fall kollektiv auf was einigen	Weiﬂ  1	2	24	3	2	1	3	4	1	3	0	4	0	4	4	1	3	9	4	3	0	4	0	0	0	0
8	B	Weiﬂ  2	2	21	10	2	1	3	4	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
8	auf jeden fall	Weiﬂ  2	2	19	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
8	f¸r uns	Weiﬂ  2	2	17	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
8	also ehrlich sein und y sagen und b pl‰dieren?	Weiﬂ  1	2	13	10	2	1	3	4	2	3	0	4	0	10	2	1	3	8	2	3	0	4	0	0	0	0
8	und wir nhemen auch alle b!?	Weiﬂ  1	2	6	10	2	1	3	4	2	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
8	ok ich vertraue 	Weiﬂ  3	2	5	6	2	1	3	4	2	3	0	4	0	6	4	1	3	9	4	3	0	4	0	0	0	0
8	auf b 	Weiﬂ  3	2	4	10	2	1	3	4	2	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
8	y	Weiﬂ  2	3	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
8	y,b	Weiﬂ  1	3	59	1	4	1	3	9	4	3	0	4	0	1	2	1	3	8	2	3	0	4	0	0	0	0
8	y	Weiﬂ  3	3	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
8	und wa sagen wir?	Weiﬂ  3	3	46	10	4	1	3	9	4	3	0	4	0	10	4	2	3	9	4	3	0	4	0	0	0	0
8	sagen wir x zu den andern?	Weiﬂ  2	3	44	10	2	1	3	4	4	3	0	3	1	10	4	2	3	9	4	3	0	4	0	0	0	0
8	kˆnnen wir	Weiﬂ  3	3	24	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
8	gut .)	Weiﬂ  2	3	13	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
8	Y	Weiﬂ  2	4	60	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
8	y	Weiﬂ  3	4	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
8	y	Weiﬂ  1	4	58	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
8	also X sagen	Weiﬂ  1	4	51	10	2	1	3	4	4	3	0	3	1	10	4	1	3	9	4	3	0	4	1	0	0	0
8	also X gemeinschaftlihc ansagen und A empfehlen	Weiﬂ  2	4	44	10	2	1	3	4	4	3	0	3	1	10	1	1	3	3	1	3	0	4	1	0	0	0
8	wieder a xD	Weiﬂ  3	4	41	10	2	1	3	4	4	3	0	3	1	10	1	1	3	3	1	3	0	4	1	0	0	0
8	aber geshclossen B w‰hlen!	Weiﬂ  2	4	38	10	2	1	3	4	4	3	0	3	1	10	2	1	3	4	4	3	0	4	0	0	0	0
8	aber die checken das	Weiﬂ  1	4	35	10	4	1	3	9	4	3	0	3	0	10	4	1	3	9	4	3	0	1	0	0	0	0
8	nd hoffen das einer von den anderen abweicht 	Weiﬂ  2	4	30	10	4	1	3	9	4	3	0	3	0	9	4	1	3	9	4	3	0	1	0	0	0	0
8	alle w‰hlen nur noch c	Weiﬂ  1	4	27	7	4	1	3	9	4	3	0	2	0	10	4	1	3	9	4	3	0	2	0	0	0	0
8	jede runde neue gruppen	Weiﬂ  2	4	14	8	4	1	3	9	4	3	0	3	0	8	4	1	3	9	4	3	0	4	0	0	0	0
8	vllt weicht ja jdm ab	Weiﬂ  3	4	9	10	4	1	3	9	4	3	0	3	0	9	4	1	3	9	4	3	0	1	0	0	0	0
8	muss also nicht sein	Weiﬂ  2	4	7	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
8	genau	Weiﬂ  2	4	3	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
9	x	Weiﬂ  1	1	60	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
9	x	Weiﬂ  3	1	58	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
9	X	Weiﬂ  2	1	58	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
9	mal schauen ob noch glauben da ist	Weiﬂ  2	1	37	9	4	1	3	9	4	3	0	3	0	10	4	1	3	9	4	3	0	4	0	0	0	0
9	halt a	Weiﬂ  3	1	36	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
9	hahah ja	Weiﬂ  3	1	31	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
9	";D"	Weiﬂ  1	1	29	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
9	aber die kˆnnen sich halt nicht absprechn also ists f¸r die weiﬂen immer gut	Weiﬂ  1	1	9	8	4	1	3	9	4	3	0	3	0	8	4	1	3	9	4	3	0	4	0	0	0	0
9	x	Weiﬂ  3	2	60	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
9	x	Weiﬂ  2	2	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
9	x	Weiﬂ  1	2	58	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
9	a	Weiﬂ  2	2	54	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
9	yes	Weiﬂ  3	2	51	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
9	3 x 3 a	Weiﬂ  1	2	49	10	1	1	3	3	1	3	0	4	0	10	1	1	3	8	2	3	0	4	0	0	0	0
9	y	Weiﬂ  2	3	60	2	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	1	0	0
9	X	Weiﬂ  3	3	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
9	X	Weiﬂ  1	3	56	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
9	x, a	Weiﬂ  2	3	47	10	1	1	3	3	1	3	0	4	0	10	1	1	3	8	2	3	0	4	0	0	0	0
9	also alle A w‰hlen und das auch denn anderen empfehlen	Weiﬂ  3	3	40	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	3	0	0	0	0
9	den	Weiﬂ  3	3	35	10	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
9	ja, genau	Weiﬂ  1	3	25	10	1	1	3	3	1	3	0	4	0	10	4	1	1	9	4	3	0	4	0	0	0	0
9	X	Weiﬂ  2	4	60	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
9	X	Weiﬂ  1	4	60	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
9	x	Weiﬂ  3	4	58	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
9	a	Weiﬂ  1	4	56	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
9	supi	Weiﬂ  3	4	53	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
9	klar	Weiﬂ  2	4	52	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
9	gut X ansagen und A	Weiﬂ  1	4	45	10	1	1	3	3	1	3	0	4	0	10	1	1	3	8	2	3	0	4	0	0	0	0
9	einheitlich	Weiﬂ  1	4	39	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
9	OK	Weiﬂ  2	4	34	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
9	leute f¸hl mich biischen schlecht ihr auch?	Weiﬂ  3	4	34	3	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
9	nein	Weiﬂ  1	4	29	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
9	hahaha ok	Weiﬂ  3	4	24	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
9	wieso? all bekommen 20	Weiﬂ  2	4	21	3	4	1	3	9	4	2	0	3	0	10	4	1	3	9	4	2	0	4	0	0	0	0
9	geht um dein verdienst	Weiﬂ  1	4	21	4	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
9	deswegen bis du hier	Weiﬂ  1	4	16	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
9	nein davor die male	Weiﬂ  3	4	14	8	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
10	x	Weiﬂ  3	1	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
10	x	Weiﬂ  2	1	56	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
10	x	Weiﬂ  1	1	42	2	4	1	3	9	4	3	0	4	0	2	4	1	3	9	4	3	0	4	0	1	1	1
10	a	Weiﬂ  3	1	24	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
10	a	Weiﬂ  1	1	12	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
10	a	Weiﬂ  2	1	9	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
10	Y	Weiﬂ  3	2	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
10	x	Weiﬂ  1	2	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
10	x	Weiﬂ  2	2	58	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
10	Also A	Weiﬂ  3	2	52	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
10	jap	Weiﬂ  1	2	46	10	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
10	sagen wirs so, oder 3 x?	Weiﬂ  3	2	36	10	4	1	3	9	4	3	0	3	0	10	4	1	3	9	4	3	0	4	1	0	0	0
10	die werden langsam sehr misstrauisch	Weiﬂ  3	2	24	10	4	1	3	9	4	3	0	2	0	10	4	1	3	9	4	3	0	2	0	0	0	0
10	joar	Weiﬂ  2	2	23	10	4	1	3	9	4	3	0	3	0	10	4	1	3	9	4	3	0	4	0	0	0	0
10	aber das sind immer andere	Weiﬂ  1	2	15	8	4	1	3	9	4	3	0	3	0	8	4	1	3	9	4	3	0	3	0	0	0	0
10	ja, alle :P	Weiﬂ  3	2	11	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	2	0	0	0	0
10	aber sie beommen auchmind 10	Weiﬂ  2	2	7	3	4	1	3	9	4	2	0	3	0	8	4	1	3	9	4	1	0	3	0	0	0	0
10	also da blaue team wechselt doch st‰ndig oder?	Weiﬂ  1	2	2	8	4	1	3	9	4	3	0	4	0	8	4	1	3	9	4	3	0	3	0	0	0	0
10	x	Weiﬂ  3	3	60	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
10	x	Weiﬂ  1	3	60	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
10	Y	Weiﬂ  2	3	60	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
10	aa	Weiﬂ  1	3	55	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
10	also wieder alle a sagen	Weiﬂ  3	3	50	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
10	ja	Weiﬂ  1	3	46	10	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
10	ja	Weiﬂ  2	3	41	10	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
10	die nehmen halt eh immer C :/	Weiﬂ  3	3	35	10	4	1	3	9	4	3	0	2	0	10	4	1	3	9	4	3	0	2	0	0	0	0
10	jaa :/	Weiﬂ  1	3	28	10	4	1	3	9	4	3	0	2	0	10	4	1	3	9	4	3	0	4	0	0	0	0
10	ist auch die sinnvollste strategie f¸r einen Blauen, aber bisher hat immer mindestens einer uns geglaubt	Weiﬂ  2	3	5	7	4	1	3	9	4	3	0	1	0	10	4	1	3	9	4	3	0	1	0	0	0	0
10	x	Weiﬂ  2	4	60	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
10	x	Weiﬂ  3	4	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
10	y	Weiﬂ  1	4	56	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
10	also a	Weiﬂ  1	4	53	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
10	a	Weiﬂ  3	4	52	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
10	x ansagen	Weiﬂ  1	4	48	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
10	also a w‰hlen und das auch den anderen empfehlen	Weiﬂ  2	4	45	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
10	a auch	Weiﬂ  1	4	44	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
10	genau a w‰hlen	Weiﬂ  1	4	37	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
10	beste lˆsung	Weiﬂ  1	4	34	10	1	1	3	3	1	3	0	4	0											0	0	0
11	y	Weiﬂ  3	1	60	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
11	X	Weiﬂ  2	1	58	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
11	x	Weiﬂ  1	1	58	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
11	a	Weiﬂ  3	1	52	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
11	a	Weiﬂ  1	1	50	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
11	wie immer	Weiﬂ  2	1	48	10	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
11	3x sagen?	Weiﬂ  2	1	28	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	1	0	0	0
11	hm jaa	Weiﬂ  3	1	14	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
11	ja	Weiﬂ  1	1	8	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
11	x	Weiﬂ  2	2	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
11	X	Weiﬂ  3	2	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
11	y	Weiﬂ  1	2	58	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
11	dann x und a?	Weiﬂ  1	2	50	10	1	1	3	3	1	3	0	4	0	10	1	1	3	8	2	3	0	4	0	0	0	0
11	stimmen wir f¸r A	Weiﬂ  3	2	48	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
11	gut :)	Weiﬂ  2	2	41	10	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
11	die anderen nehmen wahrscheinlich eh wieder c, dann steht es 3:3 und dann entscheidet der pc	Weiﬂ  1	2	14	8	4	1	3	9	4	3	0	3	0	8	4	1	3	9	4	3	0	2	0	0	0	0
11	X	Weiﬂ  1	3	60	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
11	x	Weiﬂ  2	3	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
11	x	Weiﬂ  3	3	51	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
11	top	Weiﬂ  1	3	48	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
