Period	chat	PlayerName	GroupPlay	TimeInfoPayoffStructureChatMessage	Dimension1_C	Dimension2_C	Dimension3_C	Dimension4_C	Dimension5_C	Dimension6_C	Dimension7_C	Dimension8_C	Dimension9_C	Dimension10_C	Dimension1_H	Dimension2_H	Dimension3_H	Dimension4_H	Dimension5_H	Dimension6_H	Dimension7_H	Dimension8_H	Dimension9_H	Dimension10_H	lie_c	lie_h	lie	rep_maj_sig_Y
9	wir sind f¸r a	Weiﬂ  3	2	51	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
9	werden alle A nehmen	Weiﬂ  2	2	43	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
9	haben 2x Y und 1x X	Weiﬂ  3	3	47	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	1
9	wahrscheinlich situation y	Weiﬂ  2	3	43	10	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	1
9	also nehmen wir B	Weiﬂ  2	3	39	10	2	1	3	4	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0	.
9	daher B	Weiﬂ  1	3	35	10	2	1	3	4	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0	.
9	Bin f¸r A.	Weiﬂ  3	3	24	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
9	b	Weiﬂ  2	3	0	10	2	1	3	4	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0	.
9		Weiﬂ  2	4	60				3				1										1			0	0	0	.
9	empfehlung A	Weiﬂ  3	4	55	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
9	wir haben 2 mal Y	Weiﬂ  1	4	55	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	1
9	daher sage ich B	Weiﬂ  1	4	47	10	2	1	3	4	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0	.
9	bei A geht Blau wahrscheinlich leer aus	Weiﬂ  1	4	25	3	1	1	3	3	1	3	0	3	0	10	4	1	3	9	4	3	0	3	0	0	0	0	.
9	also bitte B	Weiﬂ  1	4	19	10	2	1	3	4	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0	.
9	nicht wenn es x ist	Weiﬂ  2	4	10	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
9	was esa aber nur mit 25% ist	Weiﬂ  1	4	0	10	4	1	3	9	4	3	0	4	0	7	4	1	3	9	4	3	0	4	0	0	0	0	.
10	wir haben zweimal y und einmal x	Weiﬂ  3	1	53	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	1
10	lasst uns diesesmal b nehmen	Weiﬂ  3	1	25	10	2	1	3	4	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0	.
10	waren jetzt alle einverstanden?	Weiﬂ  1	2	45	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
10	weiﬂ ich nicht 	Weiﬂ  2	2	38	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
10	mit a?	Weiﬂ  3	2	37	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
10	B	Weiﬂ  1	2	35	10	2	1	3	4	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0	.
10	?	Weiﬂ  1	2	30	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
10	ja A 	Weiﬂ  2	2	6	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
10	jetzt ists egal	Weiﬂ  3	2	4	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
10	situation X	Weiﬂ  2	2	1	2	4	1	3	9	4	3	0	4	0	2	4	1	3	9	4	3	0	4	0	1	1	1	0
10	mit 2 von 3 ist es Y	Weiﬂ  3	3	46	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	1
10	ich schlage b vor	Weiﬂ  3	3	28	10	2	1	3	4	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0	.
10	Bin f¸r B.	Weiﬂ  2	3	9	10	2	1	3	4	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0	.
10	wir empfehlen a	Weiﬂ  1	4	56	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
10	Empfehlung A in der Hoffnung, dass X kommt 	Weiﬂ  2	4	42	10	1	1	3	3	1	3	0	4	0	9	1	1	3	8	2	3	0	4	0	0	0	0	.
10	haben 2mal y einmal x	Weiﬂ  3	4	38	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	1
11	k	Weiﬂ  3	1	60	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
11	B 	Weiﬂ  2	2	48	10	2	1	3	4	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0	.
11	dreimal Situation Y	Weiﬂ  2	2	44	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	1
11	dreimal y	Weiﬂ  3	2	44	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	1
11	dann spingt f¸r alle was bei raus	Weiﬂ  2	2	33	10	4	1	3	9	4	3	0	4	0	3	4	1	3	9	4	3	0	4	0	0	0	0	.
11	genau	Weiﬂ  3	2	27	10	4	1	3	9	4	3	0	4	0	10	4	1	1	9	4	3	0	4	0	0	0	0	.
11	deshalb B 	Weiﬂ  1	2	12	10	2	1	3	4	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0	.
11		Weiﬂ  1	2	12				3				1										1			0	0	0	.
11	super	Weiﬂ  2	2	3	10	4	1	3	9	4	3	0	4	0	10	4	1	1	9	4	3	0	4	0	0	0	0	.
11	haben uns f¸r a entschieden	Weiﬂ  1	3	54	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
11	bei situation x	Weiﬂ  3	3	43	2	4	1	3	9	4	3	0	4	0	2	4	1	3	9	4	3	0	4	0	1	1	1	.
11	genau	Weiﬂ  2	3	27	10	4	1	3	9	4	3	0	4	0	10	4	1	1	9	4	3	0	4	0	0	0	0	.
11	hallo	Weiﬂ  1	4	58	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
11	wir haben alle Y und nehmen b!	Weiﬂ  3	4	57	1	2	1	3	4	2	3	0	4	0	1	2	1	3	8	2	3	0	4	0	0	0	0	1
11	sooo, haben dreimal y	Weiﬂ  2	4	55	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	1
11	alle 3 haben Y	Weiﬂ  1	4	53	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	1
11	wirklich wirklich wirklich wirklich 	Weiﬂ  3	4	47	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
11	also zu 97,3% y	Weiﬂ  1	4	45	10	4	1	3	9	4	3	0	4	0	8	4	1	3	9	4	3	0	4	0	0	0	0	1
11	versprochen 	Weiﬂ  3	4	39	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
11	dann definitiv B, da h‰tten alle was von	Weiﬂ  2	4	39	10	2	1	3	4	1	3	0	4	0	3	2	1	3	4	1	3	0	4	0	0	0	0	.
11	wir schlagen B vor	Weiﬂ  1	4	36	10	2	1	3	4	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0	.
11	wir hoffen das ist f¸r euch auch OK...	Weiﬂ  2	4	1	10	4	1	3	9	4	3	0	4	0	9	4	3	3	9	4	3	0	4	0	0	0	0	.
12	dreimal x	Weiﬂ  3	1	58	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	0
12	also A 	Weiﬂ  3	1	56	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
12	das ist f¸r alle super :-) 	Weiﬂ  3	1	50	10	4	1	3	9	4	3	0	4	0	3	4	1	3	9	4	3	0	4	0	0	0	0	.
12	Huhu, haben dreimal X, w‰ren somit f¸r A	Weiﬂ  1	1	40	1	1	1	3	3	1	3	0	4	0	1	1	1	3	8	2	3	0	4	0	0	0	0	0
12	genau, es ist am besten 	Weiﬂ  2	1	31	3	4	1	3	9	4	2	0	3	0	3	4	1	1	9	4	3	0	4	0	0	0	0	.
12	die Wahrscheinlichkeit ist einfach hoch	Weiﬂ  1	1	21	10	4	1	3	9	4	3	0	4	0	7	4	1	3	9	4	3	0	4	0	0	0	0	.
12	es ist 2 mal y	Weiﬂ  2	2	55	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	1
12	wir haben zweimal y und einmal x	Weiﬂ  1	2	54	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	1
12	wir nehmen a	Weiﬂ  1	3	53	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
12	Empfehlung A, 2 X, 1 Y	Weiﬂ  2	3	46	2	4	1	3	9	4	3	0	4	0	2	1	1	3	9	4	3	0	4	0	1	1	1	0
12	2 mal x und einmal y	Weiﬂ  3	3	46	2	4	1	3	9	4	3	0	4	0	2	4	1	3	9	4	3	0	4	0	1	1	1	0
12	zu 75,4% ist es X	Weiﬂ  2	4	54	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	0
12	a w‰re die beste alternative	Weiﬂ  1	4	50	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
12	wir schlagen A vor	Weiﬂ  2	4	49	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
12	A ist am besten	Weiﬂ  3	4	39	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
12	es wird bestimmt x	Weiﬂ  1	4	35	10	4	1	3	9	4	3	0	4	0	9	4	1	3	9	4	3	0	4	0	0	0	0	.
12	zu 75,4% ^^	Weiﬂ  2	4	13	10	4	1	3	9	4	3	0	4	0	7	4	1	3	9	4	3	0	4	0	0	0	0	.
13	wir haben zweimal x und einmal y	Weiﬂ  3	1	57	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	0
13	daher w¸rden wir a nehmen	Weiﬂ  3	1	51	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
13	d acord	Weiﬂ  1	1	28	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
13	und das ist zu 100000% die Wahrheit, versprochen	Weiﬂ  3	1	28	10	4	1	3	9	4	3	0	4	0	6	4	1	3	9	4	3	0	4	0	0	0	0	.
13	wird auch nicht gebrochen	Weiﬂ  1	1	10	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
13	und wir kˆnnen nichts daf¸r, dass das programm beim letzten Mal sit y. ausgew‰hlt hat. es war wirklich bei uns allen x und dann w‰hlt der pc doch y aus ... glaubt uns	Weiﬂ  2	1	8	7	4	1	3	9	4	3	0	1	0	6	4	1	3	9	4	3	0	4	0	0	0	0	.
13	dreimal x	Weiﬂ  3	2	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	0
13	ist also ziemlich safe	Weiﬂ  1	2	49	10	4	1	3	9	4	3	0	4	0	7	4	1	3	9	4	3	0	4	0	0	0	0	.
13	"das m¸ssten 20 punkte f¸r alle werden;)"	Weiﬂ  3	2	32	3	1	1	3	3	1	2	0	3	0	10	4	1	3	9	4	2	0	4	0	0	0	0	.
13	eine bessere option gibt es auch nicht	Weiﬂ  1	2	12	3	1	1	3	3	1	2	0	3	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
13	ist f¸r alle perfekt	Weiﬂ  1	2	6	3	1	1	3	3	1	2	0	3	0	3	4	1	3	9	4	3	0	4	0	0	0	0	.
13	Manvchmal glaube ich der PC ist auf max Verlust programmiert, aber ich vertraue mal	Weiﬂ  2	2	2	7	4	1	3	9	4	3	0	4	0	6	4	1	3	9	4	3	0	4	0	0	0	0	.
13	dreimal x 	Weiﬂ  1	3	58	2	4	1	3	9	4	3	0	4	0	2	4	1	3	9	4	3	0	4	0	1	1	1	0
13	also A	Weiﬂ  1	3	57	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
13	wir haben 2 mal Y	Weiﬂ  3	3	57	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	1
13	wir haben 2 mal y 	Weiﬂ  2	3	43	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	1
13	weiﬂ 1: nimmst du jetzt mit uns B ?	Weiﬂ  2	3	34	10	2	4	3	4	1	3	0	4	0	10	2	4	3	4	1	3	0	4	0	0	0	0	.
13	ja	Weiﬂ  1	3	31	10	2	1	3	4	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
13	Da blau imme c nimmt wollen nun die weiﬂen nichtmehr richtige informatuionen geben	Weiﬂ  3	3	27	10	4	1	3	9	4	3	0	2	0	10	4	3	3	9	4	3	0	2	0	0	0	0	.
13	zu 75,4% ist es y	Weiﬂ  3	3	18	8	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	1
13	ich stimme f¸r B	Weiﬂ  3	3	13	10	2	1	3	4	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0	.
13	ja.. B w‰re f¸r alle am besten	Weiﬂ  1	3	11	10	2	1	3	4	1	3	0	4	0	3	2	1	3	4	1	3	0	4	0	0	0	0	.
13	ok, also Empfehlung  B	Weiﬂ  2	3	10	10	2	1	3	4	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0	.
13	aber blau nimmt immer C	Weiﬂ  1	3	6	10	4	1	3	9	4	3	0	2	0	10	4	1	3	9	4	3	0	2	0	0	0	0	.
13	dreimal X	Weiﬂ  3	4	57	2	4	1	3	9	4	3	0	4	0	2	4	1	3	9	4	3	0	4	0	1	1	1	0
13	dreimal x	Weiﬂ  1	4	57	2	4	1	3	9	4	3	0	4	0	2	4	1	3	9	4	3	0	4	0	1	1	1	0
13	3 x X	Weiﬂ  2	4	55	2	4	1	3	9	4	3	0	4	0	2	4	1	3	9	4	3	0	4	0	1	1	1	0
13	--> A	Weiﬂ  2	4	46	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
13	top	Weiﬂ  3	4	42	10	4	1	3	9	4	3	0	4	0	10	4	1	1	9	4	3	0	4	0	0	0	0	.
13	genau	Weiﬂ  1	4	30	10	4	1	3	9	4	3	0	4	0	10	4	1	1	9	4	3	0	4	0	0	0	0	.
13	:D	Weiﬂ  1	4	25	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
14	wir haben alle y	Weiﬂ  3	1	58	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	1
14	ist ziemlich safe y	Weiﬂ  2	1	54	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	.
14	deshalb nehmen wir b	Weiﬂ  1	1	48	10	2	1	3	4	2	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0	.
14	versprichen zu 10000%	Weiﬂ  3	1	47	6	2	1	3	4	2	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
14	also w‰ren wir f¸r b	Weiﬂ  2	1	46	10	2	1	3	4	2	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0	.
14	m¸sste ein sicherer gewinn f¸r alle sein	Weiﬂ  2	1	25	3	2	1	3	4	1	2	0	3	0	3	4	1	3	9	4	3	0	4	0	0	0	0	.
14	bei dreimal y ist ja die chance bei weit ¸ber 90 %	Weiﬂ  3	1	10	8	2	1	3	4	1	2	0	3	0	8	4	1	3	9	4	3	0	4	0	0	0	0	.
14	hoffen wir mal, dass das programm mitspielt 	Weiﬂ  1	1	9	8	2	1	3	4	1	2	0	3	0	9	4	1	3	9	4	3	0	4	0	0	0	0	.
14	dreimal x	Weiﬂ  1	2	57	2	4	1	3	9	4	3	0	4	0	2	4	1	3	9	4	3	0	4	0	1	1	1	0
14	also A 	Weiﬂ  1	2	53	3	1	1	3	3	1	2	0	3	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
14	ist f¸r alle am besten 	Weiﬂ  1	2	49	3	1	1	3	3	1	2	0	3	0	3	4	1	3	9	4	3	0	4	0	0	0	0	.
14	jop, w¸rde a vorschlagen. f¸r alle das beste	Weiﬂ  3	2	42	3	1	1	3	3	1	2	0	3	0	3	1	1	3	3	1	3	0	4	0	0	0	0	.
14	daccord	Weiﬂ  2	2	32	3	1	1	3	3	1	2	0	3	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
14	okay 	Weiﬂ  1	2	31	3	1	1	3	3	1	2	0	3	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
14	dreimal x	Weiﬂ  2	3	56	2	4	1	3	9	4	3	0	4	0	2	4	1	3	9	4	3	0	4	0	1	1	1	0
14	dreimal x	Weiﬂ  1	3	54	2	4	1	3	9	4	3	0	4	0	2	4	1	3	9	4	3	0	4	0	1	1	1	0
14	situation x, daher Empfehlung A	Weiﬂ  3	3	52	3	1	1	3	3	1	2	0	3	0	2	1	1	3	8	2	3	0	4	0	0	1	1	0
14	ja, ich vertraue meinen beiden Kollegen, dass sie wirklich x haben	Weiﬂ  1	3	28	6	4	1	3	9	4	3	0	4	0	9	4	1	3	9	4	3	0	4	0	0	0	0	.
14	nat¸rlich	Weiﬂ  2	3	16	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
14	:-D	Weiﬂ  1	3	13	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
14	wir haben 3 mal Y	Weiﬂ  3	4	56	1	4	1	3	9	4	3	0	4	0	2	4	1	3	9	4	3	0	4	0	0	1	0	1
14	also schlagen wir b vor	Weiﬂ  3	4	51	10	2	1	3	4	2	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0	.
14	-.-	Weiﬂ  1	4	45	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
14	:)	Weiﬂ  3	4	38	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
14	nur weil blau immer c nimmt werde ich ihnen nicht informationen vorenthalten	Weiﬂ  3	4	11	3	4	1	3	9	4	1	0	1	0	10	4	1	3	9	4	3	0	2	0	0	0	0	.
14	bei C kˆnnen blaue noch 0 bekommen	Weiﬂ  2	4	6	8	4	1	3	9	4	1	0	3	0	8	4	1	3	9	4	3	0	3	0	0	0	0	.
15	2 mal x	Weiﬂ  3	1	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	0
15	also A w‰hlen 	Weiﬂ  3	1	51	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
15	genau	Weiﬂ  2	1	46	3	1	1	3	3	1	2	0	3	0	10	4	1	1	9	4	3	0	4	0	0	0	0	.
15	ist f¸r alle beteiligten am besten 	Weiﬂ  3	1	43	3	1	1	3	3	1	2	0	3	0	3	4	1	3	9	4	3	0	4	0	0	0	0	.
15	H‰tte blau eben mitgezogen, w‰ren es 10 statt 0 Punkte f¸r die	Weiﬂ  1	1	40	3	1	1	3	3	1	2	0	3	0	8	4	3	3	9	4	3	0	4	0	0	0	0	.
15	nur mal so als info f¸r blau	Weiﬂ  1	1	27	10	4	1	3	9	4	3	0	3	0	10	4	3	3	9	4	3	0	4	0	0	0	0	.
15	"die gruppen setzen sich immer neu zusammen ;)"	Weiﬂ  2	1	20	10	4	1	3	9	4	3	0	3	0	8	4	1	3	9	4	3	0	4	0	0	0	0	.
15		Weiﬂ  2	2	60				3				1										1			0	0	0	.
15	wir haben zu 75,4% X	Weiﬂ  1	2	53	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	0
15	2 mal x, 1 mal y daher empfehlung X	Weiﬂ  3	2	48	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	0
15	haben zweimal x, einmal y	Weiﬂ  2	2	47	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	0
15	A	Weiﬂ  3	2	46	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
15	also schlagen wir A vor	Weiﬂ  1	2	46	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
15	sry 	Weiﬂ  3	2	42	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
15	denken x kommt und w¸rden a w‰hlen	Weiﬂ  2	2	27	10	1	1	3	3	1	3	0	4	0	10	1	1	3	8	2	3	0	4	0	0	0	0	.
15	die wahrscheinlichkeit ist schon echt hoch	Weiﬂ  2	2	0	10	1	1	3	3	1	3	0	4	0	7	4	1	3	9	4	3	0	4	0	0	0	0	.
15	wir haben zweimal x und einmal y	Weiﬂ  2	3	56	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	0
15	daher w‰ren wir f¸r x	Weiﬂ  2	3	52	10	1	1	3	3	1	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	.
15	a	Weiﬂ  2	3	51	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
15	jap	Weiﬂ  3	3	51	10	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
15	sind also f¸r a	Weiﬂ  1	3	49	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
15	mein ich	Weiﬂ  2	3	49	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
15	ja f¸r a	Weiﬂ  3	3	45	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
15	i love you Z	Weiﬂ  3	3	35	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
15	muss mal halt mal riskieren	Weiﬂ  1	3	34	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
15	dann riskiereien wir doch nichts	Weiﬂ  2	3	17	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
15	bei zweimal x ?	Weiﬂ  2	3	12	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
15		Weiﬂ  2	4	60				3				1										1			0	0	0	.
15	zweimal x	Weiﬂ  1	4	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	0
15	2x, 1y	Weiﬂ  2	4	49	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	0
15	deshalb w‰re a f¸r alle gut,  da situation x wahrscheinicher sit	Weiﬂ  3	4	28	10	1	1	3	3	1	2	0	4	0	3	1	1	3	8	2	3	0	4	0	0	0	0	.
15	ist	Weiﬂ  3	4	27	10	1	1	3	3	1	2	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
15	jop. glaube ich auch	Weiﬂ  2	4	20	10	1	1	3	3	1	2	0	4	0	10	4	1	1	9	4	3	0	4	0	0	0	0	.
15	"hatten eben schon so oft y ;)"	Weiﬂ  2	4	14	8	4	1	3	9	4	3	0	4	0	8	4	1	3	9	4	3	0	4	0	0	0	0	.
15	also ... w‰hlt mal nicht die ganze zeit alternative c :)	Weiﬂ  3	4	3	10	4	3	3	9	4	3	0	4	0	10	4	3	3	9	4	3	0	2	0	0	0	0	.
16	2 mal x, 1 mal y 	Weiﬂ  1	1	54	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	0
16	daher empfehlung A 	Weiﬂ  1	1	47	10	1	1	3	3	1	3	0	4	0	10	1	1	3	8	2	3	0	4	0	0	0	0	.
16	2x X, aber ich glaube, das ist ziemlich wahrscheinlich, da bei mir schon seit vier runden nur y kommt ^^	Weiﬂ  3	1	35	7	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	0
16	haben x	Weiﬂ  2	2	41	2	4	1	3	9	4	3	0	4	0	2	4	1	3	9	4	3	0	4	0	1	1	1	0
16	nehmen a	Weiﬂ  2	2	38	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
16	zwei mal x	Weiﬂ  2	3	58	2	4	1	3	9	4	3	0	4	0	2	4	1	3	9	4	3	0	4	0	1	1	0	.
16	wir haben zweimal x und einmal y	Weiﬂ  3	3	57	2	4	1	3	9	4	3	0	4	0	2	4	1	3	9	4	3	0	4	0	1	1	0	.
16	zu 75,4% y	Weiﬂ  1	3	53	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	1
16	daher nehmen wir a	Weiﬂ  3	3	52	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
16	jap	Weiﬂ  2	3	48	10	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
16	sind das echt 75 %?	Weiﬂ  3	3	44	10	4	1	3	9	4	3	0	4	0	8	4	4	3	9	4	3	0	4	0	0	0	0	.
16	za sta sara meena kavom	Weiﬂ  2	3	40	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
16	nicht mehr ?	Weiﬂ  3	3	39	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
16	das stimmt nicht es sind 2 mal y gennant worden	Weiﬂ  1	3	38	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	1
16	also ich hatte x	Weiﬂ  3	3	25	1	4	1	3	9	4	3	0	4	0	2	4	1	3	9	4	3	0	4	0	0	1	0	.
16	ich schlage b vvor	Weiﬂ  1	3	25	10	2	1	3	4	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0	.
16	meine fresse	Weiﬂ  2	3	12	10	4	1	2	9	4	3	0	4	0	10	4	1	2	9	4	3	0	4	0	0	0	0	.
16	du V mann	Weiﬂ  2	3	6	10	4	1	2	9	4	3	0	4	0	10	4	4	2	9	4	3	0	4	0	0	0	0	.
16	ich gebe alle informationen nach bestem wissen und gewissen weiter	Weiﬂ  1	3	3	3	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
