Period	whites_chat	PlayerName	GroupPlay	TimeInfoPayoffStructureChatMessage	Dimension1_C	Dimension2_C	Dimension3_C	Dimension4_C	Dimension5_C	Dimension6_C	Dimension7_C	Dimension8_C	Dimension9_C	Dimension10_C	Dimension1_H	Dimension2_H	Dimension3_H	Dimension4_H	Dimension5_H	Dimension6_H	Dimension7_H	Dimension8_H	Dimension9_H	Dimension10_H	lie_c	lie_h	lie
7	dann lass uns doch B w‰hlen und der blauen Gruppe sagen, es ist Situation X und wir w‰hlen A?	Weiﬂ  1	1	33	10	2	1	3	4	4	3	0	3	1	10	4	1	3	9	1	3	0	3	1	0	0	0
7	hatte ich jetzt schon verd‰chtig oft :D	Weiﬂ  3	1	32	10	2	1	3	4	4	3	0	3	1	10	4	1	3	9	4	3	0	4	0	0	0	0
7	bei a verlieren wir nie	Weiﬂ  2	1	23	10	2	1	3	4	4	3	0	3	1	4	1	1	3	3	1	3	0	4	0	0	0	0
7	gute idee!	Weiﬂ  3	1	15	10	2	1	3	4	4	3	0	3	1	10	4	1	1	9	4	3	0	4	0	0	0	0
7	ich finds richtig fies...	Weiﬂ  1	1	1	3	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
7	y	Weiﬂ  3	2	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
7	x	Weiﬂ  2	2	57	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
7	x alt a	Weiﬂ  1	2	57	1	1	1	3	3	1	3	0	4	0	1	1	1	3	8	2	3	0	4	0	0	0	0
7	okay also alt a	Weiﬂ  3	2	50	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
7	a	Weiﬂ  2	2	48	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
7	schade dass man das nicht ¸berspringen kann, wenn man fertig ist	Weiﬂ  3	2	11	10	4	1	3	9	4	3	0	4	0								1			0	0	0
7	x	Weiﬂ  2	3	56	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
7	situation x	Weiﬂ  1	3	56	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
7	x, blaue anl¸gen?	Weiﬂ  3	3	54	1	4	1	3	9	4	3	0	4	1	1	4	1	3	9	4	3	0	3	1	0	0	0
7	a	Weiﬂ  2	3	41	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
7	a	Weiﬂ  1	3	33	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
7	oh, diesmal passt es f¸r alle	Weiﬂ  3	3	17	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
7	X	Weiﬂ  3	4	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
7	Y	Weiﬂ  1	4	56	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
7	Y	Weiﬂ  2	4	56	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
7	wer hat falsch??	Weiﬂ  3	4	49	10	4	1	3	9	4	3	0	4	0	10	4	2	3	9	4	3	0	4	0	0	0	0
7		Weiﬂ  3	4	49				3				1										1			0	0	0
7	also Y	Weiﬂ  1	4	43	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
7	So A ?	Weiﬂ  2	4	28	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
7	soll ich auch y und b wˆhlen dann	Weiﬂ  3	4	28	10	2	1	3	4	2	3	0	4	0	10	2	1	3	8	2	3	0	4	0	0	0	0
7	w‰hlen	Weiﬂ  3	4	12	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
7	ja und bitten di blau B zu w‰hlen	Weiﬂ  1	4	4	10	2	1	3	4	2	3	0	3	0	10	2	1	3	4	1	3	0	3	0	0	0	0
7	B dann, dann glaube ich euch beiden	Weiﬂ  3	4	4	10	2	1	3	4	2	3	0	3	0	6	2	2	3	4	1	3	0	4	0	0	0	0
7	A ist sicher	Weiﬂ  2	4	3	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
8	y	Weiﬂ  3	1	60	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
8	x	Weiﬂ  2	1	60	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
8	Y	Weiﬂ  1	1	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
8	bin immer f¸r a	Weiﬂ  3	1	49	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
8	dann Y? Mehrheit	Weiﬂ  1	1	47	10	2	1	3	4	2	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
8	B	Weiﬂ  1	1	42	10	2	1	3	4	2	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
8	ja	Weiﬂ  2	1	40	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
8	damit die blauen auch was haben	Weiﬂ  1	1	34	3	2	1	3	4	1	2	0	3	0	3	4	1	3	9	4	1	0	3	0	0	0	0
8	falls sie mitspielen	Weiﬂ  2	1	17	3	2	1	3	4	1	2	0	3	0	10	4	1	3	9	4	3	0	3	0	0	0	0
8	die blauen w¸rden aber c w‰hln	Weiﬂ  3	1	15	10	4	1	3	9	4	3	0	2	0	10	4	1	3	9	4	3	0	2	0	0	0	0
8	und nicht c w‰hlen	Weiﬂ  2	1	8	10	4	1	3	9	4	3	0	2	0	10	4	1	3	9	4	3	0	1	0	0	0	0
8	weiﬂt du nicht	Weiﬂ  1	1	7	10	4	1	3	9	4	3	0	1	0	10	4	4	3	9	4	3	0	4	0	0	0	0
8	t¸rlich	Weiﬂ  3	1	2	10	4	1	3	9	4	3	0	2	0	10	4	1	3	9	4	3	0	4	0	0	0	0
8	y	Weiﬂ  2	2	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
8	y	Weiﬂ  1	2	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
8	y	Weiﬂ  3	2	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
8	dann zu b ¸berreden ?	Weiﬂ  2	2	49	10	2	1	3	4	2	3	0	3	0	10	2	1	3	4	1	3	0	4	0	0	0	0
8	b	Weiﬂ  3	2	49	10	2	1	3	4	2	3	0	3	0	10	2	1	3	4	1	3	0	3	0	0	0	0
8	ja	Weiﬂ  1	2	44	10	2	1	3	4	2	3	0	3	0	10	4	1	3	9	4	3	0	4	0	0	0	0
8	guuuuut 	Weiﬂ  2	2	34	10	2	1	3	4	2	3	0	3	0	10	4	1	3	9	4	3	0	4	0	0	0	0
8	x	Weiﬂ  1	3	57	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
8	X	Weiﬂ  3	3	55	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
8		Weiﬂ  3	3	55				3				1										1			0	0	0
8	hey, Situation y	Weiﬂ  2	3	54	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
8	dann lass uns doch A w‰hlen, da verlieren wir nicht	Weiﬂ  2	3	43	4	1	1	3	3	1	3	0	4	0	4	1	1	3	3	1	3	0	4	0	0	0	0
8	a	Weiﬂ  1	3	38	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
8	ok	Weiﬂ  3	3	36	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
8	sagen bleu situation X	Weiﬂ  3	3	28	10	4	1	3	9	4	3	0	3	1	10	4	1	3	9	4	3	0	3	0	0	0	0
8	";)"	Weiﬂ  3	3	24	10	4	1	3	9	4	3	0	3	0	10	4	1	3	9	4	3	0	4	0	0	0	0
8	bleu?	Weiﬂ  2	3	20	10	4	1	3	9	4	3	0	3	0	10	4	1	3	9	4	3	0	4	0	0	0	0
8	blau	Weiﬂ  3	3	16	10	4	1	3	9	4	3	0	3	0	10	4	1	3	9	4	3	0	4	0	0	0	0
8	ach, den blauen :)	Weiﬂ  2	3	15	10	4	1	3	9	4	3	0	3	0	10	4	1	3	9	4	3	0	4	0	0	0	0
8	ja, stimmt ja auch	Weiﬂ  2	3	11	10	4	1	3	9	4	3	0	3	0	10	4	1	3	9	4	3	0	4	0	0	0	0
8	sorryyyy	Weiﬂ  3	3	8	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
8	x	Weiﬂ  3	4	60	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
8	Ich hab Y 	Weiﬂ  2	4	54	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
8	Mir wurde Y gesagt	Weiﬂ  1	4	53	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
8	Dann Situation B?	Weiﬂ  1	4	39	10	2	1	3	4	2	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
8	aber wir mussen immer A w‰hlen	Weiﬂ  2	4	37	4	1	1	3	3	1	3	0	4	0	4	1	1	3	3	4	3	0	4	0	0	0	0
8	es ist sicher	Weiﬂ  2	4	32	4	1	1	3	3	1	3	0	4	0	4	4	1	3	9	4	3	0	4	0	0	0	0
8	ok 	Weiﬂ  3	4	29	4	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
8	Geht klar :D	Weiﬂ  1	4	18	4	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
8	wenn es X ist, verdienen wir 10	Weiﬂ  2	4	11	8	1	1	3	3	1	3	0	4	0	4	4	1	3	9	4	3	0	4	0	0	0	0
9	Y	Weiﬂ  2	1	58	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
9	Y	Weiﬂ  3	1	56	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
9	y	Weiﬂ  1	1	48	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
9	dann B oder A	Weiﬂ  2	1	35	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
9	B	Weiﬂ  1	1	22	10	2	1	3	4	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
9	Die blauen werden c wahlen	Weiﬂ  3	1	3	10	4	1	3	9	4	3	0	2	0	10	4	1	3	9	4	3	0	2	0	0	0	0
9	aber ok	Weiﬂ  3	1	0	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
9	y	Weiﬂ  1	2	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
9	x	Weiﬂ  3	2	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
9	x	Weiﬂ  2	2	56	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
9	also a	Weiﬂ  3	2	52	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
9	ja	Weiﬂ  2	2	49	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
9	y	Weiﬂ  1	3	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
9	Y	Weiﬂ  2	3	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
9	y	Weiﬂ  3	3	58	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
9	b	Weiﬂ  1	3	52	10	2	1	3	4	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
9	dann b	Weiﬂ  3	3	49	10	2	1	3	4	2	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
9	dann B	Weiﬂ  2	3	49	10	2	1	3	4	2	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
9	und die blauen werden c w‰hlen	Weiﬂ  3	3	39	10	4	1	3	9	4	3	0	2	0	10	4	1	3	9	4	3	0	2	0	0	0	0
9	Haha, perfekt	Weiﬂ  2	3	33	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
9	kann man ihnen ja erkl‰ren	Weiﬂ  2	3	27	10	4	1	3	9	4	3	0	3	0	10	4	1	3	9	4	3	0	3	0	0	0	0
9	den anderen 2 mal x und 1 mal y sagen?	Weiﬂ  1	3	26	10	4	1	3	9	4	3	0	3	1	10	4	1	3	9	4	3	0	3	1	0	0	0
9	haen beide was von	Weiﬂ  2	3	21	3	4	1	3	9	4	2	0	3	0	3	4	1	3	9	4	3	0	4	0	0	0	0
9	:P	Weiﬂ  1	3	20	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
9	ehrlich probieren	Weiﬂ  2	3	18	3	4	1	3	9	4	2	0	3	0	10	4	1	3	9	4	3	0	4	0	0	0	0
9	Y	Weiﬂ  1	4	58	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
9	Hey, mir wurde auch Y angezeigt	Weiﬂ  2	4	52	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
9	BEI MIR X	Weiﬂ  3	4	44	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
9	Dann Y Mehrheit? :)	Weiﬂ  1	4	34	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
9	Okay. W‰hlen wir dann A? Da kˆnnen wir wenigstens nicht verlieren	Weiﬂ  2	4	29	4	1	1	3	3	1	3	0	4	0	4	1	1	3	3	4	3	0	4	0	0	0	0
9	und B?	Weiﬂ  1	4	27	10	2	1	3	4	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
9	ja B ok	Weiﬂ  3	4	23	10	2	1	3	4	2	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
9	Sicher?	Weiﬂ  2	4	20	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
9	Okay, dann B	Weiﬂ  2	4	15	10	2	1	3	4	2	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
9	nein die blauen haben nichts davon	Weiﬂ  1	4	12	3	4	1	3	9	4	1	0	3	0	10	4	1	3	9	4	3	0	3	0	0	0	0
9	B	Weiﬂ  1	4	11	10	2	1	3	4	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
10	y	Weiﬂ  1	1	60	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
10	Y	Weiﬂ  2	1	60	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
10	habex	Weiﬂ  3	1	54	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
10	Was wollen wir w‰hlen?	Weiﬂ  2	1	44	10	4	1	3	9	4	3	0	4	0	10	4	2	3	9	4	3	0	4	0	0	0	0
10	B?	Weiﬂ  2	1	41	10	2	1	3	4	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
10	dann wieder b	Weiﬂ  3	1	39	10	2	1	3	4	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
10	oder A	Weiﬂ  2	1	36	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
10	und sagen wir haben x	Weiﬂ  2	1	20	10	2	1	3	4	4	3	0	3	1	10	4	1	3	9	4	3	0	3	1	0	0	0
10	blauen sagen x und a?	Weiﬂ  1	1	15	10	2	1	3	4	4	3	0	3	1	10	1	1	3	3	1	3	0	3	1	0	0	0
10	w‰re dann halt safe	Weiﬂ  2	1	4	10	2	1	3	4	4	3	0	3	1	10	4	1	3	9	4	3	0	4	0	0	0	0
10	X	Weiﬂ  2	2	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
10	Y	Weiﬂ  3	2	58	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
10	X	Weiﬂ  1	2	55	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
10	A	Weiﬂ  3	2	48	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
10	So A	Weiﬂ  2	2	47	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
10	A 	Weiﬂ  1	2	36	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
10	Mir wurde x angezeigt	Weiﬂ  3	3	56	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
10	y	Weiﬂ  1	3	46	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
10	und euch?	Weiﬂ  3	3	46	10	4	1	3	9	4	3	0	4	0	10	4	2	3	9	4	3	0	4	0	0	0	0
10	Weiﬂ 2??	Weiﬂ  3	3	29	10	4	4	3	9	4	3	0	4	0	10	4	4	3	9	4	3	0	4	0	0	0	0
10	ehrlich gesagt habe ich es vergessen *peinlich*	Weiﬂ  2	3	25	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
10	aber ich sah irgendwie Y	Weiﬂ  2	3	19	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
10	ahah	Weiﬂ  1	3	18	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
10	Dann lass uns A w‰hlen	Weiﬂ  3	3	16	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	4	3	0	4	0	0	0	0
10	dann B?	Weiﬂ  2	3	11	10	2	1	3	4	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
10	da kˆnnen wir eh nicht verlieren	Weiﬂ  3	3	10	10	4	1	3	9	4	3	0	4	0	4	4	1	3	9	4	3	0	4	0	0	0	0
10	nein!	Weiﬂ  3	3	9	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
10	ja	Weiﬂ  1	3	9	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
10	Y und B? 	Weiﬂ  2	3	7	10	2	1	3	4	2	3	0	4	0	10	2	1	3	8	2	3	0	4	0	0	0	0
10	warum??	Weiﬂ  3	3	4	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
10	ja	Weiﬂ  1	3	4	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
10	y	Weiﬂ  1	4	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
10	x	Weiﬂ  2	4	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
10	y	Weiﬂ  3	4	58	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
10	a	Weiﬂ  3	4	53	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
10	also b	Weiﬂ  1	4	49	10	1	1	3	3	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
10	wieso denn a ?	Weiﬂ  1	4	32	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
10	kann man nicht verlieren	Weiﬂ  3	4	22	10	4	1	3	9	4	3	0	4	0	4	4	1	3	9	4	3	0	4	0	0	0	0
10	da werden sich die blauen niemals daruf einlassen	Weiﬂ  1	4	16	10	4	1	3	9	4	3	0	2	0	10	4	1	3	9	4	3	0	2	0	0	0	0
10	a	Weiﬂ  2	4	9	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
10	die w‰hlen sowieso c	Weiﬂ  3	4	5	10	4	1	3	9	4	3	0	2	0	10	4	1	3	9	4	3	0	2	0	0	0	0
11	y	Weiﬂ  1	1	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
11	situation x	Weiﬂ  3	1	56	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
11	y	Weiﬂ  2	1	55	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
11	a	Weiﬂ  2	1	49	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
11	oh... W‰hlen wir A oder B?	Weiﬂ  3	1	48	10	4	1	3	9	4	3	0	4	0	10	4	2	3	9	4	3	0	4	0	0	0	0
11	immer a	Weiﬂ  2	1	42	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
11	w‰re fast f¸r B	Weiﬂ  1	1	38	10	2	1	3	4	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
11	kann man nicht verlieren	Weiﬂ  2	1	36	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
11	A geht oft schief	Weiﬂ  1	1	33	10	1	1	3	3	1	3	0	4	0	7	4	1	3	9	4	3	0	4	0	0	0	0
11	ja aber die lernen ja auch dazu	Weiﬂ  1	1	24	10	4	1	3	9	4	3	0	1	0	10	4	1	3	9	4	3	0	3	0	0	0	0
11	a kann nicht schief gehen	Weiﬂ  2	1	23	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
11	bei A kann man nicht verlieren	Weiﬂ  3	1	18	10	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
11	Also A?	Weiﬂ  3	1	15	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
11	ok	Weiﬂ  1	1	11	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
11	die blauen nehmen im zweifel immer c	Weiﬂ  2	1	11	10	4	1	3	9	4	3	0	2	0	10	4	1	3	9	4	3	0	2	0	0	0	0
11	Und sagen, es w‰re X!	Weiﬂ  3	1	5	10	4	1	3	9	4	3	0	3	1	10	4	1	3	9	4	3	0	4	1	0	0	0
11	Es bring f¸r alle was	Weiﬂ  3	1	2	3	4	1	3	9	4	2	0	3	0	3	4	1	3	9	4	3	0	4	0	0	0	0
11	X	Weiﬂ  3	2	57	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
11	X	Weiﬂ  1	2	53	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
11	X	Weiﬂ  2	2	50	2	4	1	3	9	4	3	0	4	0	2	4	1	3	9	4	3	0	4	0	1	1	1
11	ok jaaa	Weiﬂ  3	2	47	10	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
11	dann A	Weiﬂ  3	2	45	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
11	:)	Weiﬂ  3	2	43	10	4	1	3	9	4	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
11	schˆn	Weiﬂ  3	2	42	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
11	A	Weiﬂ  1	2	42	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
11	geil	Weiﬂ  2	2	33	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
11	ja! :)	Weiﬂ  3	2	29	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
11	X	Weiﬂ  3	3	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
11	y	Weiﬂ  2	3	58	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
11	x	Weiﬂ  1	3	56	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
11	b oder a ?	Weiﬂ  1	3	37	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
11	A	Weiﬂ  3	3	33	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
11	a	Weiﬂ  2	3	30	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
11	OK	Weiﬂ  1	3	27	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
11	x	Weiﬂ  2	4	60	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
11	x	Weiﬂ  3	4	57	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
11	x	Weiﬂ  1	4	56	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
11	also a:)	Weiﬂ  1	4	50	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
11	dann a	Weiﬂ  3	4	48	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
11	ja	Weiﬂ  2	4	46	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
11	gut dann ab die blauen ¸berezuegn 	Weiﬂ  1	4	32	10	4	1	3	9	4	3	0	3	0	10	4	1	3	9	4	3	0	3	0	0	0	0
11	hoffentlich sind die gut drauf	Weiﬂ  1	4	19	9	4	1	3	9	4	3	0	1	0	9	4	1	3	9	4	3	0	1	0	0	0	0
12	x	Weiﬂ  1	1	60	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
12	Y	Weiﬂ  3	1	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
12	hallˆchen	Weiﬂ  2	1	59	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
12	mir wurde auch x angezeigt	Weiﬂ  2	1	53	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
12	und nu?	Weiﬂ  1	1	46	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
12	A?	Weiﬂ  1	1	42	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
12	dann hab ich falsch???	Weiﬂ  3	1	41	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
12	Lasst uns A w‰hlen? :)	Weiﬂ  2	1	37	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
