Period	chat	PlayerName	GroupPlay	TimeInfoPayoffStructureChatMessage	Dimension1_C	Dimension2_C	Dimension3_C	Dimension4_C	Dimension5_C	Dimension6_C	Dimension7_C	Dimension8_C	Dimension9_C	Dimension10_C	Dimension1_H	Dimension2_H	Dimension3_H	Dimension4_H	Dimension5_H	Dimension6_H	Dimension7_H	Dimension8_H	Dimension9_H	Dimension10_H	lie_c	lie_h	lie	rep_maj_sig_Y
8	wir haben 2 Y 1 X	Weiﬂ  1	2	54	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	1
8	und nehmen B	Weiﬂ  1	2	47	10	2	1	3	4	2	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0	.
8	Am besten nehmen wir alle B, dann hat jeder garantiert Punkte in der Runde	Weiﬂ  2	2	31	10	2	1	3	4	2	3	0	4	0	3	2	1	3	4	1	1	0	4	0	0	0	0	.
8	es w‰re f¸r beide Gruppe profitabel dann 	Weiﬂ  1	2	30	3	2	1	3	4	1	2	0	3	0	3	4	1	3	9	4	1	0	4	0	0	0	0	.
8	d'accord	Weiﬂ  3	2	21	10	2	1	3	4	2	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
8	Auch A	Weiﬂ  2	3	56	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
8	Alternative A	Weiﬂ  3	3	55	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
8	okay finde ich gut 	Weiﬂ  1	3	50	10	1	1	3	3	1	3	0	4	0	10	4	1	1	9	4	3	0	4	0	0	0	0	.
8	dann sind wir f¸r uns sicher	Weiﬂ  2	3	29	10	1	1	3	3	1	3	0	4	0	10	4	2	3	9	4	3	0	4	0	0	0	0	.
8	haben wir alle gleiche situation gehabt?	Weiﬂ  2	3	15	10	4	1	3	9	4	3	0	4	0	10	4	2	3	9	4	3	0	4	0	0	0	0	.
8	oder noch nicht?	Weiﬂ  2	3	4	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
8	weiﬂ 2 du quatschkopf 	Weiﬂ  3	3	0	10	4	4	2	9	4	3	0	4	0	10	4	4	2	9	4	3	0	4	0	0	0	0	.
8	wir nehmen a 	Weiﬂ  2	4	55	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
8	x und a	Weiﬂ  3	4	54	1	1	1	3	3	1	3	0	4	0	1	1	1	3	8	2	3	0	4	0	0	0	0	.
8	haben 2 mal x also a	Weiﬂ  1	4	54	1	1	1	3	3	1	3	0	3	0	1	4	1	3	9	4	3	0	4	0	0	0	0	0
8	leute es ist scheisse wenn eine grupp eimmer 0 kriegt	Weiﬂ  3	4	36	3	4	1	3	9	4	3	0	3	0	3	4	1	2	9	4	1	0	4	0	0	0	0	.
8	lass mal sozial sein	Weiﬂ  3	4	33	3	4	1	3	9	4	3	0	3	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
8	10 und 20 ist doch voll ok	Weiﬂ  3	4	29	3	4	1	3	9	4	3	0	3	0	8	4	1	3	9	4	1	0	4	0	0	0	0	.
8	a ist doch f¸r beide 20?!	Weiﬂ  1	4	19	10	4	1	3	9	4	3	0	3	0	10	1	1	3	3	1	2	0	4	0	0	0	0	.
8	genu	Weiﬂ  2	4	13	10	4	1	3	9	4	3	0	3	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
8	ja aber die letzten male	Weiﬂ  3	4	9	3	4	1	3	9	4	3	0	3	0	8	4	1	3	9	4	3	0	4	0	0	0	0	.
8	a	Weiﬂ  2	4	7	10	4	1	3	9	4	3	0	3	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
8	wir haben jetzt 2 mal 0 punkte	Weiﬂ  3	4	4	10	4	1	3	9	4	3	0	3	0	8	4	1	3	9	4	3	0	4	0	0	0	0	.
8	haben situation x	Weiﬂ  1	4	0	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	0
9	B	Weiﬂ  2	1	54	3	2	1	3	4	1	2	0	3	0	10	2	1	3	4	1	3	0	4	0	0	0	0	.
9	oder?	Weiﬂ  2	1	52	3	2	1	3	4	1	2	0	3	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
9	ist f¸r alle eine win-win-situation 	Weiﬂ  2	1	38	3	2	1	3	4	1	2	0	3	0	3	4	1	3	9	4	3	0	4	0	0	0	0	.
9	jo	Weiﬂ  3	1	23	3	2	1	3	4	1	2	0	3	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
9	k	Weiﬂ  1	1	19	3	2	1	3	4	1	2	0	3	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
9	wird wahrscheinlich y	Weiﬂ  3	1	16	1	2	1	3	4	1	2	0	3	0	8	4	1	3	9	4	3	0	4	0	0	0	0	1
9	wissen es aber nich genau 	Weiﬂ  1	1	4	3	2	1	3	4	1	2	0	3	0	8	4	1	3	9	4	3	0	4	0	0	0	0	.
9	noch mal B?	Weiﬂ  3	2	45	10	2	1	3	4	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0	.
9	oder A?	Weiﬂ  3	2	35	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
9	Also es ist wohl Y	Weiﬂ  1	2	27	3	2	1	3	4	1	2	0	3	0	1	4	1	3	9	4	3	0	4	0	0	0	0	1
9	Bin f¸r B	Weiﬂ  1	2	21	3	2	1	3	4	1	2	0	3	0	10	2	1	3	4	1	3	0	4	0	0	0	0	.
9	ok B	Weiﬂ  3	2	14	3	2	1	3	4	1	2	0	3	0	10	2	1	3	4	1	3	0	4	0	0	0	0	.
9	Dann hat jeder eine Auszahlung	Weiﬂ  1	2	14	3	2	1	3	4	1	2	0	3	0	8	4	1	3	9	4	2	0	4	0	0	0	0	.
9	jap	Weiﬂ  2	2	11	3	2	1	3	4	1	2	0	3	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
9	B	Weiﬂ  2	2	10	3	2	1	3	4	1	2	0	3	0	10	2	1	3	4	1	3	0	4	0	0	0	0	.
9	x und a	Weiﬂ  1	3	58	1	1	1	3	3	1	3	0	3	0	1	1	1	3	8	2	3	0	4	0	0	0	0	0
9	2 mal x also a w‰hlen	Weiﬂ  2	3	56	1	1	1	3	3	1	3	0	3	0	1	1	1	3	8	2	3	0	4	0	0	0	0	0
9	wir haben 2 mal X und einmal Y	Weiﬂ  3	3	51	1	1	1	3	3	1	3	0	3	0	1	4	1	3	9	4	3	0	4	0	0	0	0	0
9	wahrscheinlich w‰re A	Weiﬂ  3	3	41	10	1	1	3	3	1	3	0	3	0	8	1	1	3	3	1	3	0	4	0	0	0	0	.
9	jetzt haben wir das alle schˆn zusammengefasst :D	Weiﬂ  2	3	21	10	1	1	3	3	1	3	0	3	0	10	4	1	1	9	4	3	0	4	0	0	0	0	.
9	xD	Weiﬂ  3	3	11	10	1	1	3	3	1	3	0	3	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
9	wahrscheinlich ‰re x und a ist sicher wenn wir das alle nehnen	Weiﬂ  1	3	9	10	1	1	3	3	1	3	0	3	0	8	1	1	3	8	2	3	0	4	0	0	0	0	.
9	also 2 Y 1 X und nehmen B 	Weiﬂ  3	4	55	1	2	1	3	4	2	3	0	3	0	1	2	1	3	8	2	3	0	4	0	0	0	0	1
9	wir weren b nehmen	Weiﬂ  2	4	52	10	2	1	3	4	2	3	0	3	0	10	2	1	3	4	1	3	0	4	0	0	0	0	.
9	zweimal y und einmal x, nehmen also Y und B	Weiﬂ  1	4	46	10	2	1	3	4	2	3	0	3	0	1	2	1	3	8	2	3	0	4	0	0	0	0	1
9	dann haben alle seine Punkte 	Weiﬂ  3	4	46	10	2	1	3	4	2	1	0	3	0	10	4	1	3	9	4	1	0	4	0	0	0	0	.
9	genau	Weiﬂ  1	4	40	10	2	1	3	4	2	3	0	3	0	10	4	1	1	9	4	3	0	4	0	0	0	0	.
9	stimmt	Weiﬂ  2	4	33	10	2	1	3	4	2	3	0	3	0	10	4	1	1	9	4	3	0	4	0	0	0	0	.
10	2 x also a w‰hlen	Weiﬂ  1	1	53	1	1	1	3	3	1	3	0	4	0	1	1	1	3	8	2	3	0	4	0	0	0	0	0
10	wir haben 2 mal X und 1 mal Y 	Weiﬂ  3	1	52	1	1	1	3	3	1	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	0
10	also w‰re A gut	Weiﬂ  3	1	46	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
10	X	Weiﬂ  2	1	43	10	1	1	3	3	1	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	.
10	A	Weiﬂ  2	1	36	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
10		Weiﬂ  3	2	60				3				1										1			0	0	0	.
10	also 	Weiﬂ  3	2	57	2	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	1	0	1	.
10	wir haben alle X 	Weiﬂ  3	2	36	2	1	1	3	3	1	3	0	4	0	2	4	1	3	9	4	3	0	4	0	1	1	1	0
10	und w‰hlen A	Weiﬂ  3	2	30	2	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	1	0	0	.
10	jo	Weiﬂ  2	2	2	10	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
10	wir nehmen a	Weiﬂ  1	3	53	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
10	Hallo. Es ist wohl X. Also bitte A. Danke.	Weiﬂ  3	3	51	1	1	1	3	3	1	3	0	4	0	1	1	1	3	8	2	3	0	4	0	0	0	0	0
10	lol	Weiﬂ  2	3	27	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
10	xD	Weiﬂ  1	3	22	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
10	also x zweimal und y einmal	Weiﬂ  2	3	22	1	1	1	3	3	1	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	0
10	wir entscheiden uns f¸r x und f¸r a	Weiﬂ  2	3	15	10	1	1	3	3	1	3	0	4	0	10	1	1	3	8	2	3	0	4	0	0	0	0	0
10	wir haben zweimal y und einmal x und nehmen B.	Weiﬂ  1	4	42	10	2	1	3	4	2	3	0	4	0	1	2	1	3	8	2	3	0	4	0	0	0	0	1
10	jo	Weiﬂ  3	4	34	10	2	1	3	4	2	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
10	so profitieren wir alle davon	Weiﬂ  1	4	33	3	2	1	3	4	1	2	0	3	0	3	4	1	3	9	4	2	0	4	0	0	0	0	.
10		Weiﬂ  2	4	20				3				1										1			0	0	0	.
11	haben alle x	Weiﬂ  2	1	58	2	1	1	3	3	1	3	0	4	0	2	4	1	3	9	4	3	0	4	0	1	1	1	0
11	wir haen 3 mal x also Alternative A	Weiﬂ  1	1	52	2	1	1	3	3	1	3	0	4	0	2	1	1	3	8	2	3	0	4	0	1	1	1	0
11	also endlich mal wieder ne gute runde	Weiﬂ  2	1	49	2	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	1	0	1	.
11	B	Weiﬂ  3	2	55	10	2	1	3	4	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0	.
11	wir w‰hlen B 	Weiﬂ  2	2	44	10	2	1	3	4	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0	.
11	oder	Weiﬂ  3	2	42	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
11	ja	Weiﬂ  1	2	33	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
11	wenn es doch x ist	Weiﬂ  3	2	29	10	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
11	dann A	Weiﬂ  3	2	23	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
11	he	Weiﬂ  2	2	19	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
11	was 	Weiﬂ  2	2	17	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
11	ich dachte B w‰re gekl‰rt	Weiﬂ  1	2	9	10	2	1	3	4	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0	.
11	wir m¸sssen alle B w‰hlen	Weiﬂ  2	2	6	10	2	1	3	4	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0	.
11	sonst 0 	Weiﬂ  2	2	4	10	2	1	3	4	1	3	0	4	0	8	4	1	3	9	4	3	0	4	0	0	0	0	.
11	Punkte 	Weiﬂ  2	2	2	10	2	1	3	4	1	3	0	4	0	8	4	1	3	9	4	3	0	4	0	0	0	0	.
11	wir nehmen x und a	Weiﬂ  3	3	50	2	1	1	3	3	1	3	0	4	0	10	1	1	3	8	2	3	0	4	0	1	0	1	0
11	leute es war jetzt 6 mal x und 4 mal y 	Weiﬂ  1	3	47	7	4	1	3	9	4	3	0	4	0	8	4	1	3	9	4	3	0	4	0	0	0	0	.
11	ja 	Weiﬂ  1	3	45	7	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
11	anders herum	Weiﬂ  3	3	35	7	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
11	wahrscheinlicghekti ist hˆher dass das eintrifft 	Weiﬂ  1	3	34	7	4	1	3	9	4	3	0	4	0	7	4	1	3	9	4	3	0	4	0	0	0	0	.
11	sry dann andersherum :=	Weiﬂ  1	3	28	7	4	1	3	9	4	3	0	4	0	8	4	1	3	9	4	3	0	4	0	0	0	0	.
11	:)	Weiﬂ  1	3	26	7	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
11	habe mitgeschrieben	Weiﬂ  3	3	19	7	4	1	3	9	4	3	0	4	0	8	4	1	3	9	4	3	0	4	0	0	0	0	.
11	also x meinst du	Weiﬂ  2	3	15	10	4	1	3	9	4	3	0	4	0	10	4	4	3	9	4	3	0	4	0	0	0	0	0
11	jio	Weiﬂ  1	3	12	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
11	ja!	Weiﬂ  3	3	10	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
11	also a nehmen	Weiﬂ  2	3	7	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
11	a	Weiﬂ  2	3	5	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
11	jo	Weiﬂ  1	3	5	10	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
11	hah	Weiﬂ  3	3	4	10	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
11	haben 3 Y	Weiﬂ  2	4	55	1	4	1	3	9	4	3	0	4	0	2	4	1	3	9	4	3	0	4	0	0	1	0	1
11	ich w‰hle B, dann geht keiner mit leeren h‰nden nach hause	Weiﬂ  2	4	45	10	2	1	3	4	2	3	0	4	0	3	2	1	3	4	1	1	0	4	0	0	0	0	.
11	genau	Weiﬂ  3	4	36	10	2	1	3	4	2	3	0	4	0	10	4	1	1	9	4	3	0	4	0	0	0	0	.
11	richtig	Weiﬂ  1	4	36	10	2	1	3	4	2	3	0	4	0	10	4	1	1	9	4	3	0	4	0	0	0	0	.
11	und ich kann meinen kindern was zu essen auf den tisch stellen	Weiﬂ  2	4	19	10	2	1	3	4	2	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
11	ist das fairste	Weiﬂ  1	4	17	10	2	1	3	4	2	3	0	4	0	10	4	1	3	9	4	1	0	4	0	0	0	0	.
11	hahaha	Weiﬂ  1	4	3	10	2	1	3	4	2	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
12		Weiﬂ  2	1	60				3				1										1			0	0	0	.
12	b	Weiﬂ  3	1	57	10	2	1	3	4	2	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0	.
12	haben 3 Y	Weiﬂ  1	1	50	1	2	1	3	4	2	3	0	4	0	2	4	1	3	9	4	3	0	4	0	0	1	0	1
12	wir haben Y und nehmen B 	Weiﬂ  2	1	44	1	2	1	3	4	2	3	0	4	0	10	2	1	3	8	2	3	0	4	0	0	0	0	1
12	ja dreimal y	Weiﬂ  3	1	42	1	2	1	3	4	2	3	0	4	0	2	4	1	3	9	4	3	0	4	0	0	1	0	1
12	ich w‰hle B, so kriegt wenigstens keiner 0	Weiﬂ  1	1	37	10	2	1	3	4	2	3	0	4	0	10	2	1	3	4	1	1	0	4	0	0	0	0	.
12	so geht niemand mit leeren H‰nden nach Hause	Weiﬂ  2	1	34	10	2	1	3	4	2	3	0	4	0	10	4	1	3	9	4	1	0	4	0	0	0	0	.
12	kann sich jeder nen nachtisch in der mensa gˆnnen	Weiﬂ  1	1	4	10	2	1	3	4	2	3	0	4	0	10	4	1	3	9	4	1	0	4	0	0	0	0	.
12	sicher	Weiﬂ  3	1	2	10	2	1	3	4	2	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
12	zweimal x und einmal y, nehmen also a	Weiﬂ  2	3	59	1	1	1	3	3	1	3	0	4	0	2	1	1	3	8	2	3	0	4	0	0	1	0	0
12	jo 	Weiﬂ  1	3	54	1	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
12	2 mal y also b	Weiﬂ  2	4	48	1	2	1	3	4	2	3	0	4	0	1	2	1	3	8	2	3	0	4	0	0	0	0	1
12	A	Weiﬂ  3	4	48	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
12	ok	Weiﬂ  3	4	41	10	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
12	b	Weiﬂ  3	4	40	10	2	1	3	4	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0	.
12	1?	Weiﬂ  3	4	24	10	4	4	3	9	4	3	0	4	0	10	4	4	3	9	4	3	0	4	0	0	0	0	.
12	jo	Weiﬂ  1	4	19	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
12	wie 2 eben meinte, alle haben was oder keiner	Weiﬂ  1	4	9	10	4	4	3	9	4	3	0	4	0	10	4	4	3	9	4	1	0	4	0	0	0	0	.
13	alle	Weiﬂ  1	1	60	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
13	haben 2 y	Weiﬂ  2	1	56	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	1
13	ich w‰hle b	Weiﬂ  2	1	49	10	2	1	3	4	2	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0	.
13	wir haben 2Y und nehmen B da hat jeder was davon	Weiﬂ  1	1	39	1	2	1	3	4	2	1	0	4	0	1	2	1	3	4	1	1	0	4	0	0	0	0	1
13	ZAHLTAG: haben 3X	Weiﬂ  3	2	56	2	4	1	3	9	4	3	0	4	0	2	4	1	3	9	4	3	0	4	0	1	1	1	0
13	hatten drei mal X	Weiﬂ  1	2	52	2	4	1	3	9	4	3	0	4	0	2	4	1	3	9	4	3	0	4	0	1	1	1	0
13	ich bin auf A	Weiﬂ  3	2	49	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
13	moinsen	Weiﬂ  2	3	58	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
13	wir haben alle X	Weiﬂ  1	3	55	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	0
13	also dreimal X deswegen w‰hlen wir A	Weiﬂ  2	3	50	10	1	1	3	3	1	3	0	4	0	1	1	1	3	8	2	3	0	4	0	0	0	0	0
13	udn w‰hle A	Weiﬂ  1	3	49	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
13	wir haben alle drei x erhalten. also nehmen wir a. in allen bisherigen 12 runden war es immer die situation mit den meisten buchstaben wurde es dann auch. Also solltet ihr blauen auch A machen	Weiﬂ  3	3	32	10	1	1	3	3	1	3	0	4	0	1	1	3	3	8	2	3	0	4	0	0	0	0	0
13	macht f¸r uns alle Sinn	Weiﬂ  2	3	31	10	1	1	3	3	1	3	0	4	0	3	4	1	3	9	4	3	0	4	0	0	0	0	.
13	dann gibts 20 auf beiden Seiten	Weiﬂ  2	3	20	10	1	1	3	3	1	3	0	4	0	8	4	1	3	9	4	2	0	4	0	0	0	0	.
13	ou	Weiﬂ  1	3	20	10	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
13	si si	Weiﬂ  3	3	13	10	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
13	2 mal x	Weiﬂ  3	4	57	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	0
13	ich habe Y	Weiﬂ  3	4	47	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	.
13	wir haben x und werden a w‰hlen	Weiﬂ  2	4	44	10	1	1	3	3	1	3	0	4	0	1	1	1	3	8	2	3	0	4	0	0	0	0	.
13	A	Weiﬂ  3	4	38	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
13	gut	Weiﬂ  2	4	33	10	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
13	wabt ihr x?	Weiﬂ  3	4	7	10	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
14	a	Weiﬂ  2	1	56	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
14	3mal x nehmen a 	Weiﬂ  3	1	54	2	1	1	3	3	1	3	0	4	0	1	1	1	3	8	2	3	0	4	0	1	0	1	0
14	A	Weiﬂ  1	1	50	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
14	vor der wahl ist die wahrscheinlichkeit bei 3 gleichen infos 45%, dass es stimmt und 18% dass es falsch ist	Weiﬂ  1	1	19	2	1	1	3	3	1	3	0	4	0	8	4	1	3	9	4	3	0	4	0	1	0	0	.
14	a	Weiﬂ  2	2	56	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
14	dreimal x, also nehmen wir a	Weiﬂ  3	2	53	1	1	1	3	3	1	3	0	4	0	1	1	1	3	8	2	3	0	4	0	0	0	0	0
14	also wir haben alle drei x und deswegen w‰hlen wir a	Weiﬂ  1	2	47	1	1	1	3	3	1	3	0	4	0	1	1	1	3	8	2	3	0	4	0	0	0	0	0
14	A	Weiﬂ  3	3	59	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
14	a	Weiﬂ  2	3	58	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
14	wir haben 3x 	Weiﬂ  1	3	55	10	1	1	3	3	1	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	0
14	und nehmen A	Weiﬂ  1	3	52	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
14	genau	Weiﬂ  2	3	48	10	1	1	3	3	1	3	0	4	0	10	4	1	1	9	4	3	0	4	0	0	0	0	.
14		Weiﬂ  3	3	18				3				1										1			0	0	0	.
14	A	Weiﬂ  3	3	13	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
14	hallo alle 3 haben X	Weiﬂ  3	4	57	2	4	1	3	9	4	3	0	4	0	2	4	1	3	9	4	3	0	4	0	1	1	1	0
14	sicherer zahltag, drei mal x	Weiﬂ  1	4	54	2	4	1	3	9	4	3	0	4	0	2	4	1	3	9	4	3	0	4	0	1	1	1	0
14	w‰hlen also A und 20 P	Weiﬂ  3	4	51	10	1	1	3	3	1	1	0	4	0	10	1	1	3	3	1	2	0	4	0	0	0	0	.
15	alle 3 X	Weiﬂ  1	1	58	1	1	1	3	3	1	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	0
15	AAAAAAAAAA	Weiﬂ  3	1	57	1	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
15	haben 3X, w‰hlen A	Weiﬂ  2	1	56	1	1	1	3	3	1	3	0	4	0	1	1	1	3	8	2	3	0	4	0	0	0	0	0
15	also A	Weiﬂ  1	1	56	1	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
15	ich mˆchte essen	Weiﬂ  3	1	34				3				1										1			0	0	0	.
15	hunger	Weiﬂ  3	1	31				3				1										1			0	0	0	.
15	:)))	Weiﬂ  3	1	26				3				1										1			0	0	0	.
15	wem sagst du das	Weiﬂ  2	1	25				3				1										1			0	0	0	.
15	aber jetzt mit A sollte ein festmahl mˆglich sein	Weiﬂ  2	1	15	10	1	1	3	3	1	3	0	4	0								1			0	0	0	.
15	dem Computer 	Weiﬂ  1	1	11	10	4	1	3	9	4	3	0	4	0								1			0	0	0	.
15	machen hier den groﬂen reibach	Weiﬂ  2	1	10	10	4	1	3	9	4	2	0	4	0								1			0	0	0	.
15	ooo	Weiﬂ  1	1	3	10	4	1	3	9	4	3	0	4	0								1			0	0	0	.
15	wir haben 3x also A	Weiﬂ  1	2	54	2	1	1	3	3	1	3	0	4	0	2	1	1	3	8	2	3	0	4	0	1	1	1	0
15	jo	Weiﬂ  2	2	53	2	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	1	0	1	.
15	wir haben dreimal x und nehmen a	Weiﬂ  3	2	52	2	1	1	3	3	1	3	0	4	0	2	1	1	3	8	2	3	0	4	0	1	1	1	0
15	haben 3 x und nehmen a	Weiﬂ  3	3	53	1	1	1	3	3	1	3	0	4	0	1	1	1	3	8	2	3	0	4	0	0	0	0	0
15	wir haben dreimal x	Weiﬂ  2	3	51	1	1	1	3	3	1	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	0
15	und w‰hlen a	Weiﬂ  2	3	46	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
15	w‰re schˆn, wenn wir kooperieren kˆnnten 	Weiﬂ  1	3	35	9	1	3	3	3	1	3	0	1	0	3	4	1	3	9	4	3	0	4	0	0	0	0	.
15	stimme ich zu	Weiﬂ  2	3	25	10	4	1	3	9	4	3	0	4	0	10	4	1	1	9	4	3	0	4	0	0	0	0	.
15	sicherer zahltag, haben dreimal x	Weiﬂ  1	4	53	1	1	1	3	3	1	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	0
15	======================================================================================> A	Weiﬂ  3	4	33	10	1	1	3	3	1	3	0	4	0	10	1	1	3	8	2	3	0	4	0	0	0	0	.
16	B	Weiﬂ  3	1	58	10	2	1	3	4	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0	.
