Period	chat	PlayerName	GroupPlay	TimeInfoPayoffStructureChatMessage	Dimension1_C	Dimension2_C	Dimension3_C	Dimension4_C	Dimension5_C	Dimension6_C	Dimension7_C	Dimension8_C	Dimension9_C	Dimension10_C	Dimension1_H	Dimension2_H	Dimension3_H	Dimension4_H	Dimension5_H	Dimension6_H	Dimension7_H	Dimension8_H	Dimension9_H	Dimension10_H	lie_c	lie_h	lie	rep_maj_sig_Y
12	Hey, wir hatten	Weiﬂ  2	1	50	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
12	ja genau	Weiﬂ  2	1	49	10	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	.
12	ich hatte Y aber	Weiﬂ  3	1	47	10	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	.
12	Sind daher f¸r A	Weiﬂ  1	1	46	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
12	 und darum w‰hlen wir A :)	Weiﬂ  2	1	44	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
12	vertrauen den beiden :)	Weiﬂ  3	1	41	6	4	1	3	9	4	3	0	4	0	6	4	1	3	9	4	3	0	4	0	0	0	0	.
12	und wˆhle A	Weiﬂ  3	1	38	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
12	*w‰hle	Weiﬂ  3	1	34	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
12	Das haben wir alle schˆn gesagt :D	Weiﬂ  1	1	33	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
12	*stolz*	Weiﬂ  2	1	25	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
12	darf man hier Witze erz‰hlen? F¸r die gelangweilten blauen?	Weiﬂ  2	1	9	10	4	1	3	9	4	3	0	4	0								1			0	0	0	.
12	zwei X sollte richtig sein denke ich und A :)	Weiﬂ  3	1	9	10	1	1	3	3	1	3	0	4	0	1	1	1	3	8	2	3	0	4	0	0	0	0	0
12	hi, es ist wahrscheinlich x :)	Weiﬂ  1	2	51	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	0
12	wollen wir alle gemeinsam a nehmen :) ? lohnt sich ja am meisten f¸r alle	Weiﬂ  1	2	34	3	1	1	3	3	1	2	0	3	0	3	1	1	3	3	1	2	0	4	0	0	0	0	.
12	y	Weiﬂ  3	3	11	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	1
12	wir haben 2 mal Y und ein X	Weiﬂ  2	3	8	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	1
12	Bitte warten Sie auf die anderen Teilnehmer.	Weiﬂ  2	4	41	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
12	Es soll X sein.	Weiﬂ  2	4	28	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	0
13	3 mal x	Weiﬂ  3	1	53	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	0
13	uns wurde 3 mal Situation x gesagt und darum w‰hlen wir A	Weiﬂ  1	1	49	10	1	1	3	3	1	3	0	4	0	1	1	1	3	8	2	3	0	4	0	0	0	0	0
13	:)	Weiﬂ  1	1	47	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
13	ahnma	Weiﬂ  3	1	9	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
13	X	Weiﬂ  1	2	54	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	0
13	also bitte A w‰hlen 	Weiﬂ  1	2	24	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
13	zwei X ein Y	Weiﬂ  2	3	56	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	0
13	ich w‰hle A	Weiﬂ  2	3	49	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
13	ich auch	Weiﬂ  1	3	41	10	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
13	wollenw ir gemeinsam a nehmen ? :) davon haben wir alle am meisten :)	Weiﬂ  3	3	37	3	1	1	3	3	1	2	0	3	0	3	1	1	3	3	1	2	0	4	0	0	0	0	.
13	der computer muss ja auch mal richtig liegen :D	Weiﬂ  3	3	23	10	4	1	3	9	4	3	0	4	0	7	4	1	3	9	4	3	0	4	0	0	0	0	.
13	wir hoffen dass die blauen uns vertrauen. ich hatte x und 2 x...	Weiﬂ  2	3	6	6	4	1	3	9	4	3	0	3	0	9	4	1	3	9	4	3	0	4	0	0	0	0	0
13	dann A 	Weiﬂ  2	3	4	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
13	3 x	Weiﬂ  3	4	56	2	4	1	3	9	4	3	0	4	0	2	4	1	3	9	4	3	0	4	0	1	1	1	0
14	X, deshalb A	Weiﬂ  3	1	33	2	1	1	3	3	1	3	0	4	0	2	1	1	3	8	2	3	0	4	0	1	1	1	0
14	3 mal x	Weiﬂ  2	2	53	2	4	1	3	9	4	3	0	4	0	2	4	1	3	9	4	3	0	4	0	1	1	1	0
14	noch 6 runden	Weiﬂ  2	2	13	10	4	1	3	9	4	3	0	4	0	8	4	1	3	9	4	3	0	4	0	0	0	0	.
14	zwei X und ein Y hatten wir 	Weiﬂ  1	3	52	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	0
14	ich hatte Y aber vertraue den beiden 	Weiﬂ  1	3	42	1	4	1	3	9	4	3	0	4	0	6	4	1	3	9	4	3	0	4	0	0	0	0	.
14	und w‰hle A	Weiﬂ  1	3	37	3	1	1	3	3	1	2	0	3	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
14	f¸r alle :)	Weiﬂ  1	3	29	3	1	1	3	3	1	2	0	3	0	3	4	1	3	9	4	3	0	4	0	0	0	0	.
14	situation X 	Weiﬂ  2	4	56	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	0
14	und wir w‰hlen 	Weiﬂ  1	4	50	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
14	A	Weiﬂ  1	4	49	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
14	bitte A w‰hlen 	Weiﬂ  2	4	41	10	1	1	3	3	1	3	0	3	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
14	alle zusammen a ihr s¸ﬂen hasen ?	Weiﬂ  3	4	41	10	4	3	1	9	4	3	0	3	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
14	Gib mir ein A	Weiﬂ  3	4	36	10	1	3	1	3	1	3	0	3	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
14	<3	Weiﬂ  2	4	33	10	4	3	1	9	4	3	0	3	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
14	AAAA	Weiﬂ  1	4	33	10	1	3	1	3	1	3	0	3	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
14	Yayyyyyyyy	Weiﬂ  3	4	28	10	4	3	1	9	4	3	0	3	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
14	fantastisch	Weiﬂ  1	4	20	10	4	3	1	9	4	3	0	3	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
14	A wie Amour 	Weiﬂ  2	4	20	10	1	3	1	3	1	3	0	3	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
14	das wird toll und wir lieben euch	Weiﬂ  3	4	11	10	4	3	1	9	4	3	0	3	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
14	sehr	Weiﬂ  1	4	8	10	4	3	1	9	4	3	0	3	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
14	a wie ab gehts	Weiﬂ  3	4	2	10	1	3	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
15	zwei X und ein Y hatten wir ich hatte Y aber vertraue meinen kollegen	Weiﬂ  2	1	46	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	0
15	w‰hle A	Weiﬂ  2	1	44	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
15	y alt b	Weiﬂ  2	2	19	1	2	1	3	4	2	3	0	4	0	1	2	1	3	8	2	3	0	4	0	0	0	0	1
15	n warum sagst du das	Weiﬂ  3	2	10	10	4	1	3	9	4	3	0	2	1	10	4	4	3	9	4	3	0	4	0	0	0	0	.
15	dann w‰hlen sie c 	Weiﬂ  3	2	5	10	4	1	3	9	4	3	0	2	1	10	4	1	3	9	4	3	0	2	0	0	0	0	.
15	und wir haben nichst	Weiﬂ  3	2	1	10	4	1	3	9	4	3	0	2	1	4	4	1	3	9	4	3	0	4	0	0	0	0	.
15	x und a	Weiﬂ  1	3	41	1	1	1	3	3	1	3	0	4	0	1	1	1	3	8	2	3	0	4	0	0	0	0	0
15	Hello ihr Lieben, es ist 2 Mal x und ein Mal y, darum w‰hlen wir A	Weiﬂ  3	3	40	1	1	1	1	3	1	3	0	4	0	1	1	1	3	8	2	3	0	4	0	0	0	0	0
15	es ist wahrscheinlich y, wollen wir gemeinsam b nehmen da haben wir alle was von	Weiﬂ  1	4	45	3	2	1	1	4	1	2	0	1	0	1	2	1	3	8	2	3	0	4	0	0	0	0	1
15	bitte 	Weiﬂ  2	4	45	10	4	1	1	9	4	3	0	1	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
15	liebe 	Weiﬂ  1	4	39	10	4	1	1	9	4	3	0	1	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
15	lasst uns ein tolle steam sein :)	Weiﬂ  1	4	27	10	4	1	1	9	4	3	0	1	0	3	4	1	3	9	4	3	0	4	0	0	0	0	.
15	es ist soooo traurig dass ihr nicht antwroten kˆnmnt	Weiﬂ  1	4	11	10	4	1	1	9	4	3	0	1	0	10	4	1	3	9	4	3	0	3	0	0	0	0	.
16	es ist Y	Weiﬂ  1	1	41	10	2	1	3	9	2	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	1
16	die weiﬂen werden B w‰hlen	Weiﬂ  1	1	21	10	2	1	3	9	2	3	0	4	0	10	2	1	3	4	4	3	0	4	0	0	0	0	.
16	blauen C	Weiﬂ  1	1	12	10	3	1	3	9	1	3	0	4	0	10	3	1	3	5	4	3	0	2	0	0	0	0	.
16	aber das computer entscheidet	Weiﬂ  1	1	5	10	4	1	3	9	4	3	0	4	0	8	4	1	3	9	4	3	0	4	0	0	0	0	.
16	"h‰tten alle was von B;)"	Weiﬂ  2	1	4	10	2	1	3	4	1	3	0	4	0	3	2	1	3	4	1	3	0	4	0	0	0	0	.
16	Besser ist B	Weiﬂ  1	1	1	10	2	1	3	4	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0	.
16	zwei Y und ein X hatten wir	Weiﬂ  3	2	55	1	2	1	3	4	2	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	1
16	ich w‰hle B	Weiﬂ  3	2	49	10	2	1	3	4	2	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0	.
16	X	Weiﬂ  3	3	57	2	4	1	3	9	4	3	0	4	0	2	4	1	3	9	4	3	0	4	0	1	1	1	0
16	x	Weiﬂ  1	3	52	2	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	1	0	0	0
16	X	Weiﬂ  2	3	48	2	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	1	0	0	0
16	"also A  ;) <3"	Weiﬂ  3	3	30	10	1	1	3	3	1	3	0	4	0	10	1	1	3	8	2	3	0	4	0	0	0	0	.
16	hey, wir haben 3 mal y angezeigt bekommen	Weiﬂ  1	4	51	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	.
16	und bitte bitte seid mal lieb zu uns	Weiﬂ  1	4	43	10	4	1	3	9	4	3	0	4	0	10	4	3	3	9	4	3	0	3	0	0	0	0	.
16		Weiﬂ  1	4	43				3				1										1			0	0	0	.
16	und w‰hlt auch B :*	Weiﬂ  1	4	36	3	2	1	3	4	1	2	0	3	0	10	2	1	3	4	1	3	0	4	0	0	0	0	.
16	hallo, lasst uns gemeinsam b nehmen, da haben wir alle was von :)	Weiﬂ  2	4	34	3	2	1	3	4	1	2	0	3	0	3	2	1	3	4	1	3	0	4	0	0	0	0	.
16	oder keiner :*	Weiﬂ  2	4	29	3	2	1	3	4	1	2	0	3	0	8	4	1	3	9	4	3	0	4	0	0	0	0	.
16	Stimmt :)	Weiﬂ  1	4	10	3	2	1	3	4	1	2	0	3	0	10	4	1	1	9	4	3	0	4	0	0	0	0	.
16	wir haben euch ja auch die wahrheit gesagt :*	Weiﬂ  2	4	8	3	2	1	3	4	1	2	0	3	0	10	4	3	3	9	4	3	0	4	0	0	0	0	.
17	A	Weiﬂ  3	1	25	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
17	A	Weiﬂ  2	1	15	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
17	Es ist Situation X und wir w‰hlen A :)	Weiﬂ  3	2	43	2	1	1	3	3	1	3	0	4	0	2	1	1	3	8	2	3	0	4	0	1	1	1	0
17	x	Weiﬂ  3	3	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	0
17	Genau 2 mal x einmal y, deswegen A	Weiﬂ  2	3	45	1	1	1	3	3	1	3	0	4	0	1	1	1	3	8	2	3	0	4	0	0	0	0	0
17	hatte y	Weiﬂ  3	3	18	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	.
17	zwei Y und ein X hatten wir	Weiﬂ  1	4	55	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	1
17	B?	Weiﬂ  1	4	54	10	2	1	3	4	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0	.
17	B	Weiﬂ  3	4	39	10	2	1	3	4	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0	.
17	Ja 	Weiﬂ  2	4	38	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
18	halloo es ist wharscheinlich y	Weiﬂ  3	1	54	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	1
18	zwei Y und ein X hatten wir	Weiﬂ  2	1	53	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	1
18	genau	Weiﬂ  1	1	49	1	4	1	3	9	4	3	0	4	0	10	4	1	1	9	4	3	0	4	0	0	0	0	.
18	ja wahrscheinlich Y	Weiﬂ  2	1	47	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	1
18	w‰ren f¸r B	Weiﬂ  1	1	46	10	2	1	3	4	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0	.
18	wollen wir alle gemeinsam fair sein und b nehmen :)	Weiﬂ  3	1	44	10	2	1	3	4	1	3	0	4	0	3	2	1	3	4	1	3	0	4	0	0	0	0	.
18	da geht keiner leer aus :)	Weiﬂ  1	1	40	3	4	1	3	9	4	2	0	3	0	3	4	1	3	9	4	1	0	4	0	0	0	0	.
18	B w‰hle ich auch	Weiﬂ  2	1	39	10	2	1	3	4	1	3	0	3	0	10	2	1	3	4	1	3	0	4	0	0	0	0	.
18	Da haben wir alle was von ihr s¸ﬂen <3	Weiﬂ  3	1	33	3	4	3	1	9	4	3	0	3	0	3	4	3	3	9	4	3	0	3	0	0	0	0	.
18	oh gott ist das schˆn hier	Weiﬂ  1	1	21	3	4	3	1	9	4	3	0	3	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
18	ihr kriegt auch liebe von uns <3 ganz viel 	Weiﬂ  3	1	19	3	4	3	1	9	4	3	0	3	0	10	4	3	3	9	4	3	0	3	0	0	0	0	.
18	ok schleimerei reicht	Weiﬂ  2	1	6	3	4	3	1	9	4	3	0	3	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
18	suuuuuuper schˆn :D <3	Weiﬂ  3	1	4	3	4	3	1	9	4	3	0	3	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
18	:)	Weiﬂ  2	1	3	3	4	3	1	9	4	3	0	3	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
18	<3	Weiﬂ  1	1	0	3	4	3	1	9	4	3	0	3	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
18	3 mal Y	Weiﬂ  2	2	50	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	1
18	"B bitte ;)"	Weiﬂ  2	2	11	10	2	1	3	4	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0	.
18	situation x 	Weiﬂ  3	3	56	1	1	1	3	3	1	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	0
18	wir m¸ssen alle zusammen A w‰hlen 	Weiﬂ  3	3	33	10	1	1	3	3	1	3	0	4	0	3	1	1	3	3	1	3	0	4	0	0	0	0	.
18	w‰re gut, ja	Weiﬂ  1	3	19	10	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
18	A	Weiﬂ  2	4	53	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
19	3 mal x.	Weiﬂ  3	1	47	2	4	1	3	9	4	3	0	4	0	2	4	1	3	9	4	3	0	4	0	1	1	1	0
19	w‰hlen alle A	Weiﬂ  1	1	44	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
19	$$$$$	Weiﬂ  1	1	33	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
19	"20 Punkte ist besser als 10 ;)"	Weiﬂ  2	1	21	10	4	1	3	9	4	1	0	4	0	8	4	1	3	9	4	2	0	4	0	0	0	0	.
19	wir hatten alle Y	Weiﬂ  2	2	56	1	4	1	3	9	4	3	0	4	0	2	4	1	3	9	4	3	0	4	0	0	1	0	1
19	ich als weiﬂ werde ich C w‰hlen damit ihr blauen dieses Mal was habt :)	Weiﬂ  2	2	33	3	3	1	3	5	1	3	0	3	0	10	3	3	3	5	4	1	0	4	0	0	0	0	.
19	dann w‰hlen sie c und wir haben wieder nichst	Weiﬂ  1	2	33	4	3	1	3	5	1	3	0	3	0	10	4	1	3	9	4	1	0	2	0	0	0	0	.
19	wir hatten oft etwas... ehrlich gesagt...	Weiﬂ  2	2	14	3	3	1	3	5	1	3	0	3	0	10	4	1	3	9	4	1	0	4	0	0	0	0	.
19	was hast du selber?	Weiﬂ  1	2	12	10	3	1	3	5	1	3	0	3	0	10	4	4	3	9	4	3	0	4	0	0	0	0	.
19	Wir denken es ist Y	Weiﬂ  3	3	50	1	4	1	3	9	4	3	0	4	0	2	4	1	3	9	4	3	0	4	0	0	1	0	1
19	Sind daher f¸r B damit keiner leer ausgeht	Weiﬂ  3	3	41	3	2	1	3	4	1	2	0	3	0	3	2	1	3	4	1	3	0	4	0	0	0	0	.
19	Hey, es ist Situation x,y,y (also y) und wir wollen B w‰hlen :)	Weiﬂ  1	3	40	1	2	1	3	4	2	3	0	4	0	1	2	1	3	8	2	3	0	4	0	0	0	0	1
19	Seid ihr dabei? :)	Weiﬂ  1	3	35	10	4	3	1	9	4	3	0	4	0	10	4	3	3	9	4	3	0	4	0	0	0	0	.
19	seid dabei	Weiﬂ  2	3	28	10	4	3	1	9	4	3	0	4	0	10	4	3	3	9	4	3	0	4	0	0	0	0	.
19	das freut mich!	Weiﬂ  3	3	20	10	4	3	1	9	4	3	0	4	0	10	4	1	1	9	4	3	0	4	0	0	0	0	.
19	we're all in this together	Weiﬂ  2	3	19	10	4	3	1	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
19	bitte bitte bitte :)	Weiﬂ  1	3	18	10	4	3	1	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
19	nur noch eine Runde :)	Weiﬂ  3	3	12	10	4	3	1	9	4	3	0	4	0	8	4	1	3	9	4	3	0	4	0	0	0	0	.
19	<3	Weiﬂ  1	3	3	10	4	3	1	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
20	3 mal X	Weiﬂ  1	1	57	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	0
20	Uns wurde 3 mal x gesagt	Weiﬂ  3	1	54	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	0
20	Also sind wir f¸r A	Weiﬂ  3	1	49	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
20	ja :)	Weiﬂ  2	1	48	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
20	Ist doch ein toller Abschluss :D	Weiﬂ  3	1	42	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
20		Weiﬂ  2	2	60				3				1										1			0	0	0	.
20	3 mal x = 6 mal a	Weiﬂ  2	2	48	10	1	1	3	3	1	3	0	4	0	1	1	1	3	8	2	3	0	4	0	0	0	0	0
20		Weiﬂ  2	2	23				3				1										1			0	0	0	.
20		Weiﬂ  2	2	23				3				1										1			0	0	0	.
20		Weiﬂ  2	2	22				3				1										1			0	0	0	.
20		Weiﬂ  2	2	22				3				1										1			0	0	0	.
20		Weiﬂ  2	2	22				3				1										1			0	0	0	.
20		Weiﬂ  2	2	21				3				1										1			0	0	0	.
20		Weiﬂ  2	2	16				3				1										1			0	0	0	.
20		Weiﬂ  2	2	15				3				1										1			0	0	0	.
20		Weiﬂ  2	2	13				3				1										1			0	0	0	.
20	Weiﬂ 2	Weiﬂ  2	2	2				3				1			10	4	4	3	9	4	3	0	4	0	0	0	0	.
20	situation X 	Weiﬂ  2	3	57	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	0
20	X, also A	Weiﬂ  1	3	49	1	1	1	3	3	1	3	0	4	0	1	1	1	3	8	2	3	0	4	0	0	0	0	0
20	zwei X und ein Y hatten wir, ich hatte Y aber vertraue der Mehrheit und w‰hle A	Weiﬂ  3	3	42	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	0
20	f¸r alle	Weiﬂ  3	3	31	10	4	1	3	9	4	3	0	4	0	3	4	1	3	9	4	3	0	4	0	0	0	0	.
20	hallo, es ist wahrscheinklich x, also wir haben dreimal x	Weiﬂ  1	4	44	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	0
20	lasst uns gemeinsam a nehmen davon haben wir am allermeisten alle :)	Weiﬂ  1	4	29	3	1	1	3	3	1	2	0	3	0	3	1	1	3	3	1	2	0	4	0	0	0	0	.
20	und noch diese runde dann haben wir es geschafft	Weiﬂ  1	4	13	10	4	1	3	9	4	3	0	4	0	8	4	1	3	9	4	3	0	4	0	0	0	0	.
